customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3788-NYLOH,Male,0,No,No,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,43.75,214.7,0
2961-PNYWS,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,81.5,1113.75,0
4810-QJYRL,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.35,1057.4,0
2270-NLTFC,Male,1,No,No,49,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.4,296.1,0
1366-PNYMZ,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,89.0,1250.1,0
9441-EBGEP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,73.55,1
7629-QVCGU,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.9,3478.95,1
5512-NWQZE,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.1,2274.35,1
6603-FESBT,Male,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,39.15,3886.85,0
5013-DCHHT,Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,35.75,416.4,0
0799-HRPUV,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,90.45,808.0,0
0200-PHLCX,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.15,7882.25,1
1445-XXGYX,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.55,6038.2,0
4452-NFWHM,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.95,3947.55,0
0060-OZUZP,Male,0,No,No,4,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.15,2868.45,1
1073-HOOUP,Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.95,670.8,0
6147-FHBUC,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.2,79.45,0
7003-PLFGH,Female,1,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1011.05,0
9645-LJIQI,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.05,7679.0,0
1866-VTEFP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.95,82.8,1
2616-KHDOE,Female,0,No,No,8,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,50.8,1430.1,0
9541-FENHT,Female,0,No,No,25,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.7,45.35,1
3027-CUYOA,Male,0,Yes,No,33,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,55.15,2238.6,0
8098-VFGAW,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.35,3334.9,0
7284-LNCUZ,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.05,3903.6,0
2144-KYDVH,Male,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.4,6000.65,0
9544-VEKQT,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,8143.85,0
4083-FCXGE,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.3,970.95,0
7564-LNSWN,Male,0,No,No,49,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.4,946.8,0
5275-SVSIK,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.85,474.65,0
1269-SUCVT,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),64.4,1292.7,0
0520-ZCRLP,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,6532.3,0
9072-RSNQJ,Female,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.55,1319.15,0
0300-SXWHR,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.45,7614.75,0
1488-VESZL,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.0,3954.15,1
8879-LDJVT,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,4503.2,0
6156-VCTMM,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,1160.75,0
0281-HEYLM,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.8,446.65,1
9921-DMJPI,Female,1,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.45,2835.95,0
3325-VFAUR,Male,1,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),100.8,611.65,1
4797-UULMV,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.15,220.35,1
3858-ZPAUQ,Female,1,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),98.7,7181.15,0
1635-CITAT,Male,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.8,1306.9,0
9134-IUTBU,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.5,1638.7,0
2981-ADACU,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.1,609.0,0
3669-YJIFU,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,265.8,1
0754-YWFBC,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,692.1,0
1750-XNBYW,Female,0,No,No,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.5,5377.8,0
6804-BMRGM,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.6,3334.9,0
5442-GEAAW,Female,1,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.4,3914.9,1
0925-SAGLV,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.15,1931.45,0
9882-YVGSN,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),80.6,4937.9,0
2696-JQIEJ,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.3,617.65,0
1431-LQTRN,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.85,646.8,0
3411-VVLHU,Female,0,Yes,Yes,53,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),48.25,1679.4,0
8468-IPIKL,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,41.15,3012.7,0
9937-PNYYT,Male,0,No,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,69.25,736.85,0
3717-CDLXR,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,228.6,1
9606-RSCUR,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,4179.6,1
4309-JVYTF,Male,0,No,Yes,15,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.45,152.7,0
3270-KHBTD,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.5,245.9,0
9500-ZJNRM,Female,0,No,Yes,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,55.7,5253.95,0
7673-ESMUM,Female,1,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.05,149.05,1
6150-TKNDW,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),40.2,356.15,0
8262-BPHWJ,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.95,145.35,0
4986-DIRAQ,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),40.4,3478.45,0
1696-VVVVH,Male,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,1913.35,1
7546-FFUPC,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),59.6,141.35,0
5345-LAUZK,Male,1,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,94.25,194.5,0
2017-FKOBG,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.45,6778.85,0
5701-PFJCO,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),40.1,4564.4,0
3247-SACFE,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,74.5,0
1078-ZTJSU,Female,0,No,No,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),40.15,5037.6,1
7581-RLUPC,Female,0,No,No,28,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),69.1,448.75,0
5919-JRWGV,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.1,4555.25,1
8570-DSHSO,Female,1,Yes,No,7,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.15,70.8,0
6726-QLAMT,Male,0,No,No,46,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),58.5,252.75,0
5891-ZAFAR,Male,0,No,Yes,50,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),60.2,2424.55,0
9094-XAELN,Female,1,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.15,2879.5,1
2107-FYAVD,Female,1,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.1,338.55,0
7460-QRURL,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,2162.65,0
9565-ILHSO,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.4,858.0,0
5078-HBOBA,Male,0,Yes,Yes,6,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),64.4,5443.6,0
4599-WQYDO,Female,0,Yes,Yes,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),51.35,5000.5,0
5702-KKMUM,Male,1,Yes,No,72,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),57.05,87.35,0
4634-RSNCC,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.45,2542.2,0
4790-SAKXZ,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.4,788.2,0
5919-YACED,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.5,5295.05,0
2040-OHLQT,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,2213.2,0
9048-RRMUK,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.35,759.0,0
2973-NHFQJ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,2506.35,0
0115-KWCSL,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,1516.6,0
4028-EOBEP,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.7,437.6,0
0763-OVLMG,Male,1,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.25,6618.3,0
9514-RAWYV,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.0,1844.65,0
7509-TSGBD,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.9,5940.9,0
7579-IJEVF,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.55,880.85,0
7601-KZNQT,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,4489.3,0
7775-HJTRK,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.9,389.2,0
3054-DHALU,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.05,3846.6,0
9860-NNWDU,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.7,1378.65,0
7572-EXCOH,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.95,212.95,0
1565-UXVCQ,Female,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.05,1397.85,0
5488-GIOEZ,Male,0,No,No,23,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,44.85,6700.15,1
3204-PJVJU,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,1378.65,0
1546-KZCZB,Female,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.95,155.1,0
8148-BOOWY,Male,1,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.6,229.85,0
2060-EIVQL,Female,0,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),29.8,2782.45,0
9031-WKOGO,Female,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),59.85,609.4,0
0795-MGILM,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,84.5,0
0710-VUSDJ,Male,0,No,No,12,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,59.65,6096.65,0
6728-FXOMR,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.7,2947.7,1
1226-RMCQL,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.15,2187.1,1
2824-SZPKW,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.95,2427.4,0
6859-DCJNX,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.05,4364.9,0
0653-HYLNQ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.05,120.25,0
6156-MFYRL,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.9,270.95,0
2696-NRQLJ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.05,189.43,1
8999-LRYNF,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,2157.75,0
4250-VPSNM,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.65,1313.3,0
9670-HRAGO,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.85,1620.25,1
3930-ZTHDA,Female,1,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.9,269.8,0
6994-KGROX,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.9,765.75,0
2369-LDFEH,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,39.05,6914.05,0
9873-HBHQM,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,69.25,0
7455-CSKAS,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.95,2930.05,0
2778-JONFS,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.5,1195.55,0
1466-YEJAV,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.2,2614.25,0
5081-RLVHZ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,4524.05,0
9658-EYZDZ,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,1378.65,0
1421-VJTCI,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.35,5219.95,1
7274-WJFGE,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9,308.7,0
3463-JZFXT,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.1,471.55,0
7807-CYEIZ,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.05,6698.35,1
0603-TCMST,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,4096.9,1
4123-XOKFX,Male,0,No,No,5,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,59.8,6798.4,0
3437-SEFYU,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.6,857.4,1
2287-XHNLD,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.85,528.4,1
9524-UPNNF,Male,0,No,No,44,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),29.6,237.7,0
1820-TCUXP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.5,232.25,0
8430-XUADX,Female,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,6058.95,0
3727-WWPNC,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,5564.85,0
4750-ZTZXI,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.2,1861.1,0
6851-NAFFH,Female,0,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,73.85,346.3,0
8170-YLDDK,Female,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,76.35,45.35,0
8205-GRMMV,Female,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,1024.15,1
2032-QZMHT,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.15,233.3,0
9540-OVDML,Male,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),79.75,74.15,0
4644-PSXTF,Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,45.4,6007.65,1
1315-PCIEI,Male,0,No,No,27,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.55,572.25,0
7848-BEXRT,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.7,1679.45,1
9410-VLURD,Male,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),101.45,3597.25,0
2959-XZTDT,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.65,2281.6,0
1461-NYLON,Female,0,No,Yes,28,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),54.75,149.3,0
4250-TZSPW,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.3,380.25,0
9073-APLGO,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),87.0,2649.45,0
2800-SJDBN,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.25,6056.35,1
2878-JJPDU,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),88.45,1670.25,0
1054-OIJRR,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.55,744.35,0
9861-EGMHI,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.35,45.7,0
1496-DDDOE,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.45,75.0,1
6064-TMJGL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.4,79.55,0
3778-SVWTJ,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.4,3309.55,0
1524-AXPIA,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,1010.2,1
3572-JQEZD,Female,0,No,No,19,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.2,29.85,0
6577-SDBKE,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,68.75,61.45,0
7563-PYWZL,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1875.35,1
9590-RMMYL,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,83.9,232.35,1
6907-MSTIM,Male,0,No,No,28,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,3594.45,0
4740-ABXTF,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.35,694.65,0
3093-ZTSIW,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.25,3680.8,1
3017-UMYPM,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,98.55,0
1308-EYCEW,Female,0,No,No,14,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,54.65,1565.8,1
