ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
2838,20000.0,1,3,2,25,0,0,0,0,0,0,48907.0,46186.0,29705.0,13294.0,12198.0,10114.0,5000.0,1200.0,1100.0,2180.0,0.0,0.0,0
28502,110000.0,2,1,1,31,1,2,0,0,0,0,10143.0,12140.0,23498.0,19066.0,20256.0,20596.0,0.0,11710.0,4086.0,1900.0,3500.0,3200.0,1
11497,190000.0,2,2,2,27,0,0,0,0,0,0,15722.0,16354.0,15160.0,9301.0,5345.0,5201.0,3623.0,4000.0,4535.0,4300.0,3500.0,5462.0,0
27000,110000.0,1,2,2,35,0,0,0,0,0,0,46797.0,44146.0,15901.0,0.0,0.0,0.0,1500.0,6672.0,2712.0,2400.0,1882.0,3000.0,1
21838,60000.0,2,2,2,23,0,0,0,0,0,0,30088.0,29104.0,20329.0,0.0,0.0,0.0,2300.0,2100.0,1155.0,2201.0,2523.0,1866.0,0
16578,160000.0,1,1,2,33,0,0,0,0,0,0,4978.0,5240.0,7588.0,7607.0,6848.0,10949.0,3022.0,2008.0,2000.0,468.0,891.0,2001.0,0
428,360000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,780.0,390.0,390.0,780.0,390.0,0.0,0.0,13511.0,2876.0,8435.0,3821.0,66.0,0
12092,100000.0,2,2,1,29,0,0,0,2,2,0,462.0,5500.0,2342.0,1701.0,690.0,1104.0,3340.0,9152.0,3885.0,0.0,3612.0,2900.0,0
10762,190000.0,1,1,2,27,-2,-2,-2,-1,-1,-2,29.0,20421.0,19602.0,22036.0,8994.0,2967.0,356.0,931.0,1270.0,0.0,0.0,0.0,0
28231,80000.0,1,2,2,26,0,0,0,0,0,0,22374.0,8159.0,2926.0,16840.0,18128.0,19707.0,3084.0,5152.0,5020.0,3031.0,3030.0,2206.0,0
8381,30000.0,2,2,2,42,2,0,0,2,2,0,184654.0,148778.0,93738.0,84198.0,38580.0,-1175.0,1410.0,4200.0,0.0,1400.0,1600.0,2000.0,1
20431,80000.0,1,2,1,24,-1,2,-1,-1,-1,0,5478.0,3656.0,0.0,1000.0,18300.0,0.0,3852.0,5568.0,416.0,1833.0,0.0,0.0,1
5775,50000.0,2,2,1,49,-1,-1,2,-1,-1,-1,29088.0,19520.0,1451.0,30379.0,28675.0,30908.0,652.0,0.0,117.0,327.0,326.0,396.0,1
21574,70000.0,2,2,2,24,0,0,0,2,2,2,145188.0,136681.0,140395.0,135812.0,133598.0,125346.0,1800.0,2600.0,0.0,2000.0,0.0,1500.0,1
5520,20000.0,2,2,3,22,1,2,0,0,0,2,47924.0,46405.0,32099.0,22460.0,28257.0,114106.0,0.0,1000.0,1600.0,0.0,1400.0,686.0,0
23261,70000.0,2,2,2,38,0,0,-2,-2,-2,-2,193113.0,202523.0,169966.0,105206.0,15371.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0
6364,160000.0,2,3,2,45,-1,-1,-2,-1,-1,-1,28469.0,28102.0,29444.0,9716.0,8433.0,10081.0,0.0,0.0,5869.0,0.0,22728.0,7166.0,0
6326,130000.0,2,2,2,28,0,0,0,0,0,0,36828.0,26187.0,24715.0,26763.0,26003.0,26990.0,5000.0,5000.0,10034.0,20000.0,5000.0,0.0,0
1268,60000.0,1,3,2,53,2,0,0,0,0,0,74284.0,72427.0,74008.0,113572.0,88922.0,67869.0,3200.0,2129.0,2950.0,700.0,915.0,980.0,1
5413,50000.0,1,2,2,24,0,0,0,0,0,0,57907.0,55202.0,44028.0,37328.0,33519.0,26618.0,3000.0,4000.0,5000.0,1000.0,2000.0,1000.0,0
19010,180000.0,2,1,2,29,0,0,0,0,0,0,79490.0,80582.0,92772.0,86061.0,87135.0,88581.0,11000.0,8507.0,6452.0,9500.0,8777.0,1233.0,0
1264,250000.0,2,2,2,31,0,0,0,0,0,0,31403.0,33849.0,30570.0,17358.0,22336.0,18915.0,3000.0,3000.0,1500.0,3000.0,5000.0,2000.0,0
17342,210000.0,2,3,1,43,1,-1,2,-1,-1,-1,28323.0,28723.0,23080.0,24840.0,21804.0,13235.0,2300.0,0.0,1148.0,2115.0,3372.0,590.0,1
5700,80000.0,2,2,1,40,0,0,0,0,-1,0,21917.0,25187.0,23238.0,25938.0,14238.0,14763.0,8000.0,988.0,1000.0,1100.0,125.0,1500.0,1
26250,20000.0,2,1,2,24,2,-1,-1,-1,0,0,7690.0,9376.0,9562.0,8540.0,8605.0,6060.0,390.0,390.0,0.0,1600.0,0.0,680.0,1
3207,360000.0,2,1,1,39,-1,2,-1,-1,0,-1,10963.0,10621.0,14100.0,13747.0,15028.0,12190.0,900.0,667.0,2672.0,0.0,2342.0,5000.0,0
11850,160000.0,2,2,2,25,-1,-1,-1,-1,-1,-1,90549.0,76362.0,72712.0,67853.0,74373.0,74794.0,1220.0,325.0,1303.0,316.0,316.0,416.0,0
27372,50000.0,1,3,2,31,1,2,0,0,0,0,47883.0,47947.0,46156.0,47283.0,48503.0,49756.0,0.0,3500.0,1700.0,1000.0,1000.0,1000.0,0
20672,200000.0,1,3,2,32,0,0,0,0,0,0,64922.0,54305.0,52816.0,57267.0,58509.0,54868.0,6000.0,7000.0,6000.0,6500.0,5000.0,5300.0,0
2542,100000.0,1,2,1,49,0,0,0,0,0,0,28673.0,105770.0,46307.0,41239.0,43354.0,44162.0,1750.0,1650.0,4260.0,990.0,800.0,400.0,0
19640,180000.0,1,1,2,30,2,0,0,0,0,-2,75790.0,67327.0,67113.0,61268.0,52933.0,49475.0,2000.0,2000.0,2000.0,0.0,5894.0,0.0,1
21619,290000.0,2,2,1,28,-2,-2,-2,-2,-2,-2,188122.0,180442.0,134483.0,88213.0,95929.0,92285.0,17683.0,15998.0,9276.0,10742.0,8764.0,23547.0,0
20433,210000.0,1,2,2,25,0,0,0,0,0,0,118723.0,111747.0,118449.0,13958.0,105949.0,104254.0,3700.0,5500.0,3500.0,3500.0,3500.0,3500.0,0
2701,360000.0,2,1,1,44,-2,-2,-2,-2,-2,-2,326.0,326.0,326.0,326.0,326.0,326.0,12009.0,99718.0,4880.0,4292.0,3074.0,98.0,0
1781,200000.0,2,1,2,28,0,0,0,0,-1,-1,711.0,105.0,105.0,165.0,13306.0,12376.0,3000.0,1000.0,1000.0,2000.0,0.0,2534.0,0
22559,350000.0,2,1,2,35,-1,-1,-1,-1,-1,0,667.0,0.0,4782.0,944.0,0.0,7856.0,4983.0,45222.0,46000.0,2725.0,2000.0,4720.0,0
10840,50000.0,2,3,1,37,0,0,0,0,0,0,170605.0,167180.0,122629.0,76066.0,34790.0,52723.0,4130.0,1381.0,2000.0,1000.0,1200.0,1000.0,0
20543,160000.0,1,2,2,29,0,0,0,0,0,0,284008.0,296208.0,288944.0,301775.0,289457.0,294840.0,20000.0,6000.0,14500.0,6000.0,6000.0,6000.0,0
15163,80000.0,2,2,2,53,1,2,2,2,2,2,79214.0,40402.0,39736.0,38261.0,40385.0,40182.0,9650.0,3000.0,2100.0,0.0,2500.0,6100.0,1
2102,160000.0,1,3,1,41,-1,-1,-1,-1,-1,-1,136099.0,125407.0,98341.0,501027.0,57264.0,57824.0,2962.0,1393.0,5028.0,3786.0,412.0,3145.0,0
14540,200000.0,2,2,1,40,1,-2,-1,-1,-1,-2,174009.0,203803.0,221049.0,182273.0,95265.0,91167.0,0.0,6207.0,0.0,615.0,0.0,0.0,0
10129,60000.0,1,2,1,58,1,2,0,0,2,0,6554.0,5739.0,7996.0,6216.0,4101.0,4258.0,0.0,2200.0,2500.0,0.0,2100.0,1050.0,1
5341,170000.0,2,3,1,37,-2,-2,-2,-2,-2,-2,2868.0,460.0,390.0,780.0,780.0,390.0,5487.0,4368.0,6379.0,2417.0,10300.0,1774.0,1
23328,80000.0,2,3,1,43,-1,-1,-1,-1,-1,-1,29293.0,31185.0,23977.0,6044.0,0.0,0.0,390.0,390.0,390.0,390.0,540.0,390.0,0
13329,140000.0,2,3,1,55,0,0,0,0,0,0,471964.0,484268.0,586283.0,386894.0,345942.0,316926.0,2519.0,1268.0,1000.0,2000.0,1000.0,1000.0,0
11880,300000.0,2,1,2,25,-2,-2,-2,-2,-2,-2,29210.0,49902.0,18524.0,19929.0,18009.0,15389.0,0.0,0.0,0.0,0.0,0.0,2640.0,0
5903,160000.0,2,3,2,27,2,0,0,0,0,0,1170.0,0.0,0.0,500.0,0.0,0.0,6000.0,4500.0,3500.0,4000.0,4000.0,5000.0,1
14330,20000.0,1,2,2,22,2,2,2,2,0,0,85314.0,92400.0,0.0,0.0,0.0,0.0,1700.0,800.0,0.0,600.0,600.0,400.0,1
22336,130000.0,1,2,2,24,-1,-1,-1,-1,0,-1,0.0,189.0,940.0,19117.0,44936.0,45473.0,1201.0,19777.0,6991.0,0.0,827.0,6620.0,0
3262,180000.0,2,2,2,36,-1,-1,0,0,0,0,1433.0,3831.0,5915.0,2646.0,1770.0,2200.0,4050.0,3992.0,1803.0,10000.0,10000.0,10000.0,1
3222,60000.0,2,3,1,43,0,0,0,0,0,0,0.0,2423.0,-150.0,3390.0,0.0,0.0,2700.0,2070.0,2300.0,2300.0,2400.0,3000.0,0
20092,70000.0,2,1,1,39,0,0,0,0,0,2,2115.0,0.0,392.0,796.0,920.0,0.0,2000.0,3000.0,4900.0,3900.0,0.0,2800.0,0
22156,250000.0,2,2,2,30,-1,-1,-1,-1,-1,-1,-7.0,650.0,0.0,318.0,0.0,150.0,891.0,1797.0,1530.0,4573.0,12347.0,82606.0,0
8638,130000.0,2,1,2,30,0,0,0,0,0,0,7510.0,0.0,0.0,0.0,0.0,0.0,6400.0,6000.0,5800.0,4900.0,4500.0,7700.0,0
26807,100000.0,1,5,1,30,-2,-2,-2,-2,-2,-2,312.0,498.0,499.0,-3.0,158.0,3044.0,1338.0,734.0,559.0,0.0,358.0,0.0,0
13421,10000.0,2,2,2,22,0,0,3,2,2,0,12981.0,11152.0,13024.0,2377.0,0.0,0.0,1300.0,0.0,0.0,700.0,700.0,400.0,1
18701,480000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,14964.0,13685.0,13997.0,-41.0,12007.0,13980.0,3215.0,3136.0,1816.0,1556.0,2810.0,5000.0,0
27326,20000.0,1,3,1,43,0,0,2,2,-1,-1,24500.0,5776.0,9103.0,5707.0,7628.0,5725.0,2000.0,1000.0,0.0,1790.0,2525.0,0.0,1
5074,120000.0,2,1,2,29,0,0,0,0,0,0,270140.0,389739.0,39837.0,19089.0,1788.0,-27.0,3000.0,2500.0,3000.0,1877.0,3000.0,5000.0,0
25552,310000.0,2,1,1,42,-1,-1,-1,-1,-1,-1,17929.0,17772.0,20376.0,9607.0,23772.0,54060.0,276845.0,66270.0,8324.0,6315.0,3759.0,36038.0,0
27091,630000.0,1,2,1,47,0,-1,-1,-2,-1,-1,133867.0,128426.0,137025.0,129043.0,53694.0,50299.0,5155.0,0.0,45.0,15000.0,21206.0,3312.0,0
6821,50000.0,1,3,1,40,0,0,0,0,0,0,109769.0,-3039.0,33602.0,29904.0,27837.0,29400.0,2000.0,2100.0,2800.0,3000.0,2900.0,2000.0,0
9894,350000.0,2,1,2,35,2,0,0,0,0,0,67465.0,70055.0,68215.0,67426.0,66406.0,70794.0,5891.0,6500.0,7000.0,6500.0,7000.0,9000.0,1
29108,330000.0,2,1,1,40,0,0,0,0,0,0,47285.0,47169.0,47440.0,48009.0,48444.0,50416.0,7800.0,9300.0,8900.0,9670.0,9300.0,14000.0,0
14111,300000.0,2,1,2,31,-1,2,-1,-1,-1,-1,29138.0,29776.0,35104.0,34569.0,33072.0,29878.0,6000.0,2812.0,6005.0,9650.0,2422.0,6039.0,0
14331,500000.0,2,1,1,35,0,0,0,0,0,0,29272.0,28672.0,24443.0,28222.0,26515.0,30053.0,30000.0,26032.0,30137.0,20007.0,180006.0,351000.0,0
15490,220000.0,2,1,1,51,-1,-1,-1,-1,-1,0,28422.0,27047.0,18148.0,4469.0,-66.0,3915.0,811.0,3531.0,69102.0,5000.0,3000.0,2306.0,0
10902,250000.0,1,1,1,44,-1,-1,-2,-1,0,0,49079.0,35725.0,34692.0,32754.0,33143.0,35849.0,0.0,0.0,34700.0,6000.0,6100.0,460.0,0
28910,410000.0,2,1,1,34,0,0,0,0,0,0,7779.0,9908.0,9660.0,9548.0,8702.0,9645.0,7800.0,32000.0,19000.0,13000.0,13000.0,15000.0,0
17104,300000.0,2,3,2,28,0,0,0,0,0,0,28650.0,13774.0,14459.0,14085.0,15902.0,16652.0,3031.0,2773.0,3013.0,5000.0,3029.0,5031.0,0
11779,410000.0,1,1,1,35,0,0,0,0,0,0,38393.0,28408.0,3737.0,21809.0,11218.0,12092.0,35029.0,10000.0,10053.0,10047.0,10015.0,5002.0,0
20053,430000.0,2,1,1,47,-2,-2,-2,-2,-2,-2,19241.0,29258.0,37832.0,19303.0,18980.0,17875.0,962.0,7254.0,56021.0,1046.0,7005.0,3527.0,0
7726,70000.0,2,2,2,42,2,2,0,0,0,0,9971.0,6017.0,2548.0,13265.0,1055.0,7059.0,0.0,1399.0,707.0,760.0,936.0,590.0,1
20258,60000.0,2,2,1,33,0,0,0,0,0,-1,326.0,326.0,326.0,326.0,652.0,326.0,1554.0,1608.0,390.0,712.0,6639.0,0.0,1
29800,50000.0,1,2,2,38,1,2,0,0,0,0,17611.0,0.0,0.0,0.0,0.0,0.0,0.0,5712.0,1750.0,1917.0,1700.0,1500.0,0
2290,50000.0,1,2,2,24,0,0,0,0,0,0,22219.0,18814.0,19829.0,19239.0,20337.0,21466.0,1562.0,1679.0,1173.0,1203.0,585.0,2500.0,0
12793,50000.0,2,2,2,59,0,0,0,0,0,-2,1932.0,460.0,1016.0,4757.0,2048.0,4626.0,5000.0,5000.0,5000.0,50.0,33.0,6100.0,0
19753,280000.0,1,1,2,35,0,0,0,0,0,0,1194.0,10406.0,6818.0,7808.0,9081.0,8343.0,5001.0,8301.0,5000.0,5000.0,5000.0,5000.0,0
17074,80000.0,2,2,1,26,0,0,0,0,0,0,3462.0,31167.0,5052.0,9630.0,6421.0,5487.0,5000.0,2000.0,1000.0,58.0,0.0,532.0,0
18972,30000.0,2,2,2,38,0,0,0,0,0,0,21673.0,8307.0,20550.0,22105.0,22319.0,17997.0,1800.0,2000.0,1300.0,1500.0,1500.0,1500.0,0
1806,180000.0,1,2,1,50,2,2,2,2,-1,2,13105.0,10931.0,13552.0,15181.0,15207.0,13593.0,5000.0,0.0,0.0,20694.0,0.0,6201.0,1
11472,80000.0,2,3,2,34,0,0,0,0,0,0,51001.0,43613.0,19934.0,5255.0,4870.0,0.0,3261.0,2677.0,1012.0,3000.0,0.0,0.0,1
12414,70000.0,1,2,2,24,4,3,2,2,2,0,39067.0,39622.0,41151.0,38359.0,39927.0,40208.0,0.0,0.0,3400.0,0.0,1877.0,2900.0,1
24844,80000.0,2,1,2,33,0,0,0,0,-1,0,13216.0,17023.0,19459.0,20184.0,18679.0,23000.0,2000.0,1561.0,780.0,5000.0,3200.0,5000.0,0
23693,180000.0,2,2,2,36,0,0,0,0,0,0,47034.0,46321.0,48278.0,48390.0,31734.0,26630.0,7000.0,8000.0,6000.0,7000.0,6000.0,7000.0,0
22017,10000.0,2,1,2,24,1,-1,0,0,0,2,4040.0,-32.0,5126.0,2828.0,6811.0,6114.0,2330.0,4893.0,5408.0,1875.0,0.0,2000.0,0
1403,260000.0,2,2,1,46,-1,-1,-2,-2,-2,-2,4051.0,2344.0,7776.0,8065.0,1625.0,880.0,0.0,24.0,0.0,0.0,0.0,211.0,0
23187,80000.0,2,2,2,29,2,2,2,2,2,2,-200.0,-200.0,0.0,2680.0,0.0,0.0,2100.0,3900.0,2000.0,0.0,3900.0,2500.0,0
21756,260000.0,1,1,1,61,-1,-1,-1,-1,0,0,24488.0,24866.0,23235.0,26842.0,25280.0,0.0,1165.0,1358.0,1325.0,3.0,15.0,17.0,0
12946,120000.0,2,1,1,40,2,2,3,2,3,2,4856.0,1999.0,13103.0,1957.0,2660.0,5806.0,6000.0,5500.0,0.0,3700.0,0.0,1200.0,1
10279,250000.0,2,1,1,59,-2,-2,-2,-2,-2,-2,95516.0,8360.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,37993.0,426.0,1000.0,0
16731,80000.0,1,2,2,26,0,0,0,2,0,0,16435.0,18804.0,19612.0,18455.0,17690.0,13272.0,3500.0,4000.0,3100.0,0.0,4000.0,2475.0,0
3019,300000.0,1,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,10400.0,2848.0,500.0,1283.0,5000.0,1420.0,482.0,0
8134,120000.0,1,2,1,51,1,2,0,0,0,2,6249.0,7381.0,2562.0,7606.0,2441.0,14026.0,4086.0,1400.0,30000.0,3455.0,0.0,801.0,0
15053,130000.0,1,3,2,27,0,0,0,-1,-1,-2,15411.0,18227.0,17711.0,19132.0,17831.0,14842.0,3600.0,1100.0,161.0,0.0,0.0,0.0,0
3743,220000.0,2,2,2,29,0,0,0,0,0,0,14585.0,15523.0,17835.0,18863.0,17838.0,318.0,3000.0,3000.0,1500.0,700.0,800.0,800.0,1
16014,200000.0,2,1,1,35,1,2,2,2,0,0,750.0,900.0,630.0,2635.0,325.0,1068.0,0.0,4100.0,0.0,2000.0,1200.0,1500.0,0
8606,220000.0,2,2,2,48,0,0,0,0,0,0,19357.0,18239.0,16433.0,18127.0,19056.0,15413.0,11000.0,9000.0,8000.0,8000.0,8000.0,7000.0,0
1200,50000.0,2,3,1,40,0,0,0,0,0,0,0.0,0.0,8472.0,5797.0,9807.0,9660.0,1356.0,1476.0,1001.0,1030.0,10587.0,1220.0,0
12947,260000.0,2,1,2,33,-1,-1,0,0,0,0,1829.0,6282.0,6661.0,6229.0,9053.0,10418.0,8219.0,4000.0,5064.0,4000.0,4319.0,4302.0,0
1107,50000.0,2,2,1,37,0,0,0,0,0,0,142072.0,132361.0,221249.0,126915.0,0.0,0.0,1101.0,10033.0,1251.0,304.0,1011.0,110.0,0
19233,120000.0,2,2,2,29,0,0,0,0,0,0,2901.0,2739.0,3322.0,3461.0,498.0,14066.0,2500.0,2912.0,6308.0,5000.0,3000.0,11038.0,0
21250,70000.0,2,1,1,38,0,0,0,0,0,0,76966.0,46131.0,46395.0,46544.0,46199.0,47144.0,1494.0,1662.0,1005.0,1052.0,1432.0,1031.0,0
4874,160000.0,2,2,1,70,0,0,0,0,0,2,45370.0,44744.0,37255.0,23252.0,15970.0,17135.0,8203.0,8200.0,15000.0,6500.0,2000.0,0.0,0
6716,50000.0,2,2,2,25,0,0,0,0,0,0,29792.0,28192.0,29622.0,51004.0,10332.0,49021.0,2000.0,2200.0,2000.0,1500.0,2000.0,14046.0,0
22896,150000.0,2,1,2,29,-1,-1,2,-1,-1,0,86967.0,86905.0,81006.0,50218.0,49056.0,48784.0,123.0,0.0,215917.0,38000.0,2500.0,0.0,0
24430,190000.0,1,1,1,43,0,0,0,0,0,0,41607.0,37007.0,30607.0,24703.0,25465.0,26054.0,3032.0,3110.0,1933.0,695.0,2000.0,2307.0,0
3845,100000.0,1,2,1,40,0,0,0,0,0,0,-200.0,-200.0,-200.0,-200.0,2500.0,-200.0,2010.0,1088.0,1138.0,6900.0,3000.0,4800.0,0
12503,280000.0,2,2,1,41,0,0,0,0,0,0,9035.0,3219.0,0.0,13700.0,434.0,2755.0,10000.0,500.0,35000.0,5000.0,40000.0,20000.0,0
22503,140000.0,2,2,1,34,0,0,0,0,0,0,208.0,3570.0,2760.0,4851.0,3188.0,2440.0,2000.0,2000.0,2100.0,2500.0,3000.0,510.0,0
22202,280000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,12211.0,18361.0,5683.0,9202.0,500.0,500.0,7128.0,6551.0,934.0,735.0,1905.0,1093.0,0
396,230000.0,2,2,2,52,0,0,0,0,0,0,17448.0,34695.0,26559.0,28352.0,29173.0,22228.0,3000.0,2000.0,1501.0,1000.0,2000.0,3000.0,0
13058,110000.0,1,2,2,33,0,0,0,0,0,0,19375.0,21267.0,19736.0,20042.0,20399.0,20175.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
23607,230000.0,2,2,2,49,-2,-2,-2,-2,-2,-1,188.0,1058.0,656.0,621.0,-44.0,3483.0,342.0,3037.0,0.0,0.0,2770.0,6206.0,0
2924,20000.0,1,1,1,33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,4026.0,3000.0,3000.0,4000.0,0
18901,360000.0,2,1,2,29,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,11632.0,12120.0,12503.0,8026.0,6202.0,4283.0,35108.0,0
26632,320000.0,1,2,2,29,0,0,0,0,0,0,170.0,2986.0,279.0,278.0,278.0,182.0,3000.0,3000.0,3000.0,3000.0,3000.0,4000.0,0
27890,310000.0,2,1,1,28,0,0,0,0,0,0,579.0,1256.0,1153.0,-3.0,-367.0,-3.0,10000.0,10000.0,10030.0,10000.0,5000.0,8024.0,0
9817,80000.0,1,2,1,41,0,0,0,0,0,0,0.0,0.0,198.0,179.0,468.0,167.0,1499.0,3000.0,2513.0,5000.0,5000.0,3000.0,0
2790,50000.0,2,1,2,29,2,2,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,0
16112,50000.0,2,3,1,43,0,0,0,0,0,2,0.0,1085.0,-1.0,538.0,-1.0,-1.0,5440.0,5000.0,2000.0,6507.0,0.0,2000.0,0
3729,50000.0,2,2,2,22,0,0,0,0,0,0,1041.0,1307.0,1539.0,2676.0,-414.0,1828.0,1258.0,2239.0,1576.0,828.0,1033.0,1134.0,0
15601,80000.0,2,3,1,57,0,0,0,0,0,0,1991.0,4857.0,4694.0,2010.0,6865.0,3157.0,1300.0,3412.0,2135.0,369.0,685.0,173.0,0
19783,90000.0,2,2,2,25,1,2,2,2,2,2,33821.0,25154.0,26640.0,26312.0,26684.0,25276.0,0.0,2400.0,0.0,74946.0,0.0,1200.0,1
3829,80000.0,2,3,1,28,0,0,0,0,2,0,28450.0,30762.0,31256.0,3464.0,0.0,0.0,4500.0,3371.0,2999.0,0.0,1000.0,3254.0,1
12149,160000.0,2,2,2,29,-1,-1,-2,-2,-2,-2,45176.0,46105.0,46366.0,43239.0,39266.0,1341.0,0.0,0.0,0.0,0.0,0.0,626.0,0
11679,60000.0,2,2,1,23,0,0,0,0,0,-1,35130.0,32949.0,32094.0,9222.0,17187.0,1402.0,2992.0,1457.0,1013.0,30.0,3158.0,0.0,0
9435,80000.0,1,2,1,51,0,0,0,-2,-2,-2,49135.0,48134.0,48378.0,49774.0,50040.0,18269.0,10000.0,0.0,0.0,0.0,0.0,10000.0,0
11988,30000.0,1,1,2,34,3,2,-1,2,2,2,78494.0,80262.0,76738.0,89547.0,88008.0,93478.0,0.0,3210.0,0.0,0.0,1164.0,0.0,0
15440,50000.0,1,3,2,24,-1,-1,-1,-1,-1,-1,55135.0,57076.0,83017.0,73928.0,81065.0,83601.0,0.0,9969.0,1600.0,4167.0,1332.0,1324.0,0
23216,20000.0,2,2,2,22,2,0,0,0,0,0,2909.0,28215.0,50927.0,73033.0,28037.0,24552.0,1130.0,1318.0,832.0,2298.0,150.0,280.0,0
15393,160000.0,2,5,1,39,0,0,0,0,0,0,12079.0,0.0,0.0,6807.0,9795.0,8745.0,1675.0,5721.0,9022.0,6100.0,6000.0,4000.0,0
11073,240000.0,1,1,2,28,0,0,0,0,0,0,188.0,157.0,188.0,1000.0,1074.0,6345.0,1300.0,3400.0,0.0,2000.0,0.0,0.0,0
2729,30000.0,1,2,2,28,-1,-1,-1,-2,-1,-1,15165.0,11579.0,12468.0,9423.0,15290.0,14915.0,959.0,0.0,0.0,1625.0,680.0,2300.0,0
21225,290000.0,1,1,1,37,-2,-2,-1,0,0,0,-148.0,3218.0,4135.0,9085.0,6680.0,5064.0,16819.0,4815.0,2429.0,1831.0,1469.0,9000.0,0
24663,130000.0,1,2,2,36,0,0,0,2,0,0,9025.0,17184.0,5877.0,0.0,0.0,0.0,36012.0,5000.0,94.0,15000.0,4000.0,5400.0,0
4845,260000.0,1,1,3,41,-1,-1,-1,-1,-1,-1,179281.0,170840.0,169827.0,194873.0,191826.0,67960.0,5964.0,3054.0,1597.0,3287.0,6605.0,215.0,1
4010,60000.0,2,1,2,27,0,0,0,0,2,2,17825.0,7754.0,10030.0,10064.0,7277.0,3267.0,2000.0,2000.0,3500.0,1500.0,0.0,1300.0,1
492,50000.0,1,1,2,33,0,0,0,0,0,0,27128.0,27449.0,27747.0,28704.0,30480.0,28979.0,5000.0,3000.0,1186.0,3000.0,20000.0,3000.0,0
20641,150000.0,1,2,1,28,0,0,0,0,0,0,1043.0,16951.0,20090.0,13734.0,11790.0,9112.0,3297.0,5300.0,3800.0,2866.0,2710.0,8550.0,0
7696,80000.0,2,1,2,26,1,2,0,0,0,0,39053.0,41041.0,23260.0,18612.0,17023.0,19499.0,0.0,7600.0,4000.0,3000.0,3100.0,4000.0,0
3364,290000.0,1,2,2,26,0,0,0,0,0,0,942.0,-87.0,2394.0,1170.0,0.0,0.0,4925.0,8000.0,6800.0,4502.0,5300.0,16000.0,0
8346,250000.0,1,1,1,44,1,-1,-1,-1,2,0,515.0,2046.0,768.0,1483.0,1238.0,1669.0,199.0,252.0,3.0,0.0,1000.0,2544.0,0
16604,210000.0,1,1,2,29,0,0,0,0,0,0,9800.0,0.0,0.0,0.0,0.0,0.0,6006.0,5085.0,4000.0,5000.0,4000.0,4000.0,0
14751,50000.0,1,1,2,24,0,0,0,0,0,0,1078.0,790.0,1048.0,1581.0,1187.0,497.0,11632.0,3244.0,3131.0,2531.0,4001.0,241.0,0
20150,180000.0,2,2,1,40,1,2,0,0,2,2,364.0,855.0,311.0,0.0,2017.0,630.0,0.0,9960.0,8250.0,7100.0,0.0,5800.0,1
25316,240000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,13444.0,0.0,0.0,0.0,0.0,0.0,7233.0,24538.0,5583.0,1497.0,5182.0,9318.0,0
4524,300000.0,2,1,2,28,0,0,-1,0,0,0,0.0,1999.0,465.0,2368.0,12092.0,22381.0,9953.0,19020.0,1700.0,2000.0,1500.0,0.0,0
28187,170000.0,2,1,1,49,0,0,0,0,0,0,8829.0,7464.0,6542.0,9889.0,390.0,6444.0,3700.0,4400.0,3500.0,3700.0,3500.0,5100.0,0
29645,150000.0,1,2,2,30,0,0,0,0,0,0,1993.0,5291.0,6962.0,622.0,2455.0,0.0,1212.0,1200.0,500.0,542.0,502.0,500.0,0
12332,150000.0,1,1,1,47,-1,-1,0,-1,-1,-1,0.0,0.0,1899.0,2190.0,0.0,3270.0,468.0,3000.0,2909.0,4151.0,1426.0,3638.0,0
25958,480000.0,2,2,1,36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7340.0,11450.0,8270.0,24830.0,30000.0,7500.0,0
16873,220000.0,1,2,2,36,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,11600.0,1326.0,0.0,2454.0,3000.0,8000.0,0
2010,120000.0,2,2,1,37,0,0,0,-1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,14952.0,75742.0,0.0,3082.0,4023.0,0
15580,30000.0,1,1,2,24,0,0,0,2,0,0,2200.0,571.0,1946.0,0.0,0.0,0.0,1850.0,2070.0,0.0,1200.0,2076.0,3945.0,0
