customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5967-OCUZD,Male,0,No,No,68,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),50.2,618.35,0
0178-FERBD,Male,1,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,685.55,1
0580-HYDFX,Female,1,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.75,1441.1,0
5375-CFMVF,Female,1,No,No,58,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,40.2,29.95,0
7107-KIAFD,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,61.2,6742.25,0
7503-PVRML,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,40.6,529.8,0
8229-JAYHT,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.0,973.3,1
8565-CUQBE,Male,0,Yes,Yes,56,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),29.8,929.2,0
8549-CYDNH,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,2070.5,0
9279-TOTCD,Female,0,Yes,No,48,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),49.4,1372.25,0
1212-WWXTQ,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.5,1682.45,0
5329-TDRIZ,Female,0,No,No,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.95,118.3,1
6032-IGANV,Male,0,Yes,Yes,51,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,74.6,817.8,0
4355-YPBQT,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.85,498.25,0
7906-KWRTO,Male,1,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.95,2746.45,0
5577-ITUFS,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.8,2006.4,1
8643-BEQUC,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,3478.75,1
2042-CYNCD,Female,0,No,No,21,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.9,3023.75,1
5371-HJULT,Female,0,No,Yes,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.7,470.4,0
3807-CDCJS,Female,0,No,No,8,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,60.0,269.6,0
1344-ZHEDZ,Female,0,Yes,No,58,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),45.15,1078.4,0
9969-GUDNJ,Male,0,No,Yes,59,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.8,4378.1,0
6322-BQDMU,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.85,116.95,0
0818-FRVEC,Female,1,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,79.15,0
6322-CVRTL,Female,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.45,7922.4,0
6278-UIMSQ,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,2049.8,0
8329-UWGPD,Female,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,5215.15,0
7245-YPPZT,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,90.7,5075.15,0
3740-FEQFQ,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),30.1,1509.9,0
7636-TRVDB,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),90.7,79.5,0
7593-UPRYS,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.65,489.1,0
4115-ZXXIN,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.35,2675.4,0
3469-CSIGQ,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,2169.65,0
0593-RHDVV,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.45,6119.4,0
9565-PIKUQ,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.5,5408.2,0
8820-AOXTF,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,85.45,788.65,0
1624-BQSYD,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.85,571.7,0
9099-UXBOJ,Male,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),64.45,617.6,0
9338-GSMQP,Female,0,No,Yes,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,35.4,24.95,0
7636-CUGLL,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.8,7732.65,1
7718-BMEHP,Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),87.25,756.45,0
2356-ZFYBL,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.3,19.55,0
3452-AZJZY,Female,1,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.45,587.4,0
2988-SIDRU,Female,0,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,3413.05,0
1412-IJWDC,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,4500.25,1
6231-ARVPK,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,320.45,0
3159-TURUF,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.4,163.1,0
7298-VELRA,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.8,58.3,0
1416-CLUXH,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.25,4922.4,0
8221-ZRHOZ,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.3,5229.45,0
1212-USXNJ,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.4,1070.9,0
1575-GHVVY,Female,0,No,No,53,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),66.15,2692.6,0
6124-SHMQP,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.2,3512.7,0
0435-VFFBM,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),109.15,92.25,0
6138-AERRI,Female,0,No,No,40,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.55,632.7,0
2637-QMGOL,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.0,4016.95,0
6240-DSUUZ,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),84.1,194.05,0
5536-DHDFY,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.05,1498.15,1
8013-GVUIV,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,6989.0,0
6322-THJNV,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,327.55,1
0533-WACQO,Male,0,No,No,35,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.1,1183.2,1
4474-RTPWG,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),98.85,2823.0,0
2100-TKULT,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.4,4319.8,0
3641-AFWQN,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),65.65,59.2,0
1624-CIQXH,Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.85,19.55,0
3791-DHUHX,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),69.05,229.2,0
6899-QYHLY,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),89.75,6119.3,0
5093-CGLFR,Female,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.25,4433.35,1
1534-RAJZO,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.45,4132.75,0
4080-HVGYV,Female,0,No,No,24,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),73.0,5737.55,0
7531-QCBKE,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.45,6169.15,0
5173-TLDQI,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.15,144.15,1
5083-QVNDK,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.25,16.0,0
9430-BRUOB,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.15,1144.5,1
3117-LFKGK,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.75,353.3,1
7980-FLULT,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.9,342.3,1
0925-KIAOT,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,1115.6,0
5173-UWZDS,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.85,981.75,0
5542-LXMNH,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),101.9,1387.0,0
3478-UIMMT,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.1,5293.75,0
2491-OQMNQ,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,595.05,0
0862-LUXGY,Male,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.85,646.75,0
3123-JISKB,Female,0,No,No,65,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),102.45,6753.85,1
1584-WQSXF,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,178.75,0
9350-KSVIL,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,3214.25,1
2529-LNYTU,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.9,784.9,0
7027-ZAUXI,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,29.85,5681.15,1
3558-RNPGT,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,45.1,3959.75,0
4025-QVFID,Female,0,No,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.8,1057.35,0
7691-MTELQ,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.4,1696.75,1
6523-LGXOH,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.05,85.5,0
7596-YNRQY,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.15,53.15,0
8169-PNGAW,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.7,780.25,0
9402-MJEAC,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,744.0,0
6314-YLQWJ,Female,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,2541.9,0
0977-FETHB,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.35,6091.75,1
3815-UBKFP,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,62.8,1686.15,0
5930-BMMUW,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,2307.2,1
7614-QMGHK,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.7,4490.6,0
0895-JOOOM,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,551.3,0
7054-MXCZN,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,5953.0,0
2882-YANJE,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.8,328.65,0
7508-GFCFI,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.1,84.35,0
7980-BVSXW,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,383.65,0
3173-OZAUQ,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.7,2053.3,0
2363-ADAAA,Female,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,829.75,0
7036-GSYTK,Male,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,6317.1,0
8535-SFUFF,Male,1,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.8,6300.25,0
7587-SWIFR,Female,0,No,No,38,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,50.3,18.8,0
8730-VCZDO,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1127.9,0
7503-GICKX,Female,0,No,Yes,34,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.25,718.2,0
8348-DIOFC,Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.5,2696.9,0
5536-CZOSF,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,85.7,1125.9,0
4415-OCCLV,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,796.3,0
1624-QVYEK,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.6,3896.9,0
1866-XIQCH,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,35.55,0
3999-QVJOC,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.35,1742.75,0
0974-ZZIUZ,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.2,830.15,0
8603-BSEOF,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.05,59.8,1
1096-JPSYC,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),38.8,200.45,1
1160-QVZDP,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.85,4890.65,1
3179-AXYFP,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.8,4395.0,1
1126-SFUXN,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.25,2333.3,0
0681-TRCZQ,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,71.05,3211.15,0
3050-NZRRX,Male,0,No,No,53,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),46.2,4600.95,0
3411-VBYBZ,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.4,646.8,1
3535-ITUGY,Female,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),38.55,1493.45,0
3485-GIYLU,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.65,234.8,1
0969-ETNIM,Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.4,1858.6,1
6238-UIMEH,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),84.4,3465.65,0
8717-JNJAF,Male,1,Yes,No,41,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),63.95,6019.85,0
4073-BMKWB,Male,0,Yes,Yes,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.9,7988.5,0
9022-FEGWA,Male,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.65,585.95,1
0545-OTEKD,Male,0,No,Yes,52,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.45,966.9,0
8649-PFRQD,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.05,916.9,0
9086-NWRCI,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,100.55,357.7,0
5515-ZIKJY,Female,1,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),95.0,79.65,0
7535-SWIZX,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.4,468.15,0
5347-IVXLC,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.15,125.45,0
7851-KTUOB,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),100.9,802.35,0
4276-YPWPW,Female,0,Yes,Yes,59,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.45,2887.9,0
7936-XRDRT,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.3,7681.15,0
3138-TIYDQ,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.9,5682.65,0
0888-GBUEP,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,4555.4,1
3544-VQOCG,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.4,415.2,1
8577-GHWZL,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,65.0,85.45,1
5917-IEVNW,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,38.35,537.35,0
7408-UDQBY,Male,0,Yes,No,66,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,60.65,471.95,0
3773-DAESE,Male,0,No,No,32,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,48.25,1221.4,0
1479-HIWJJ,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.15,1875.4,0
0754-YOHCE,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.95,3863.85,0
5840-UEFOH,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,89.2,1266.95,1
2552-DBKSW,Female,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,35.35,705.1,0
7643-UZILG,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,29.95,554.05,0
0356-USMRE,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,199.4,1
3427-KEXAQ,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,5736.4,0
6812-IZYYU,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.75,4119.35,0
8691-SRVRC,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,55.5,0
0533-ZNMHH,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,46.2,2532.15,0
3499-SFRPO,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,65.85,4688.6,1
0778-QZQPW,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.3,868.25,1
9725-CSIWI,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),54.95,50.15,0
3188-HDBMM,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.0,3780.1,0
2480-INRLQ,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,88.7,83.3,0
1834-OTKQT,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,71.65,2341.55,0
6927-XUAUV,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.05,921.3,1
2792-VBBXW,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.95,893.0,0
1347-GUDWA,Female,0,No,No,65,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.3,3046.45,0
2205-UDMLN,Female,1,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,95.2,333.65,0
0468-NDWXJ,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,402.9,1
2882-OOBMK,Female,0,No,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),70.3,4112.25,0
0593-SKRLP,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),75.75,551.0,0
