age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
50,Local-gov,102308,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
33,Private,143797,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0
52,Private,27877,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,0
32,Private,161663,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,1
35,Private,221353,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
37,Private,126169,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,1
49,Private,123075,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
61,?,135643,HS-grad,9,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,80,South,0
35,Private,196806,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
23,Private,49893,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,0
40,Private,171095,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
27,Private,180758,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
58,Private,184779,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,2258,50,United-States,1
25,Private,15933,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
30,Private,108140,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,0
39,Local-gov,166606,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,67,United-States,1
50,Private,197747,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,45,United-States,1
41,Private,233130,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,3325,0,40,India,0
40,Private,41356,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,0
38,Private,187581,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,0
20,Private,237379,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,35,United-States,0
46,Private,13729,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,United-States,0
32,Private,101714,9th,5,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,0
48,Local-gov,140634,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
40,Self-emp-inc,171424,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0
36,Private,69867,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50,United-States,1
25,Private,235864,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,43,United-States,0
53,Private,255503,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
31,Federal-gov,128378,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
38,Local-gov,161235,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,44,United-States,1
19,Private,118551,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
36,State-gov,219217,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
25,?,188644,5th-6th,3,Married-spouse-absent,?,Not-in-family,White,Male,0,0,40,Mexico,0
18,Private,157138,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,0
25,Private,184665,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,1
21,Private,186880,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,0
24,Private,214635,5th-6th,3,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,Mexico,0
29,Private,118551,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,48,United-States,0
27,Private,193755,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
28,Private,200117,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
51,Private,98360,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,60,United-States,1
21,Private,110946,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,0
55,Private,195897,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
35,Private,159549,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
59,Private,197288,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1
44,Private,214838,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,1
35,Local-gov,17210,Some-college,10,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,40,Mexico,0
48,Private,109015,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States,0
28,Private,200246,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,0
27,Local-gov,21185,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
52,State-gov,30036,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
37,Federal-gov,29814,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
61,Private,104509,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,43,United-States,1
45,Federal-gov,221532,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,60,United-States,1
24,Private,171348,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0
32,Federal-gov,180121,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,White,Male,0,0,38,United-States,1
27,Private,122702,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,0
53,Self-emp-not-inc,288229,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Cuba,0
30,Private,134367,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,45,United-States,0
34,Private,150057,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0
22,Private,298215,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
27,Local-gov,277418,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,55,United-States,0
27,Private,15297,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
29,Self-emp-inc,106900,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,3432,37,United-States,0
39,Self-emp-not-inc,150755,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,8614,0,50,United-States,1
20,?,303444,HS-grad,9,Married-civ-spouse,?,Wife,Other,Female,0,0,4,Mexico,0
25,Private,360847,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0
70,?,192258,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,45,United-States,1
45,Self-emp-not-inc,154641,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
41,Self-emp-not-inc,186993,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
83,Self-emp-not-inc,225569,Assoc-acdm,12,Widowed,Craft-repair,Not-in-family,White,Male,0,0,6,United-States,0
61,Self-emp-not-inc,103020,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,99999,0,40,Iran,1
28,Self-emp-not-inc,189759,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,United-States,0
34,Self-emp-not-inc,219137,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,0
56,Private,247819,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
62,Local-gov,165768,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
65,Private,234743,Some-college,10,Married-spouse-absent,Tech-support,Not-in-family,White,Female,0,0,20,United-States,0
27,Self-emp-not-inc,252752,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0
21,?,146917,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,0
36,Private,110188,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
31,Private,201799,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
60,Private,170242,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1
42,Private,335421,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,0
46,Private,378251,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
53,Private,202682,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,47,United-States,0
18,Private,271867,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0
53,Private,97261,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,1
29,Private,157639,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
43,Private,349138,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,48,Mexico,1
20,Private,192779,Some-college,10,Never-married,Sales,Own-child,White,Male,0,1602,30,United-States,0
27,Private,45659,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,0
51,Private,249720,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0
48,Private,134270,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,4386,0,40,United-States,1
23,Private,217506,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
21,Private,141058,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
27,Private,321743,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
25,Private,168232,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
43,Private,182609,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,United-States,1
41,Private,153588,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,1
24,Private,29430,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,0
32,Private,204160,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
25,Private,252079,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
33,Private,92256,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,0
41,Private,194740,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
45,Private,100119,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,1
45,Local-gov,93849,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
31,Private,168381,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,40,United-States,1
27,Private,188856,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,0
30,Private,151790,5th-6th,3,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Dominican-Republic,0
25,Local-gov,175943,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,?,0
68,Private,170070,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,9386,0,60,United-States,1
49,Private,196456,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
51,Private,228500,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,70,United-States,1
37,Private,371064,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
46,Private,160125,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Columbia,0
24,Private,95997,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,0
58,Local-gov,166678,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
25,Private,207685,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
30,Private,260761,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
51,Private,100509,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,0
37,Federal-gov,113185,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
33,Private,82208,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,0
34,Private,164190,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0
26,State-gov,129379,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,55,United-States,0
45,Federal-gov,247734,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,0
33,Self-emp-inc,362835,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,0
43,Self-emp-inc,133061,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
42,Self-emp-not-inc,199326,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,27828,0,40,United-States,1
38,Self-emp-not-inc,116878,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,30,United-States,0
52,Local-gov,229456,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,20,United-States,0
46,Local-gov,199070,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
24,Private,176541,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0
36,Private,164204,Assoc-voc,11,Married-civ-spouse,Tech-support,Own-child,Asian-Pac-Islander,Female,0,1740,32,Philippines,0
50,Self-emp-not-inc,188872,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,0
66,Self-emp-not-inc,213383,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
40,Private,168891,12th,8,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
48,?,176992,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,14,United-States,0
34,Private,104333,12th,8,Divorced,Craft-repair,Unmarried,White,Male,0,0,44,United-States,0
18,Private,244872,9th,5,Never-married,Sales,Not-in-family,White,Female,0,0,40,Cuba,0
21,Private,261799,12th,8,Never-married,Other-service,Unmarried,Black,Female,0,0,20,United-States,0
24,Private,169711,Bachelors,13,Never-married,Tech-support,Other-relative,White,Male,0,0,40,Canada,0
19,Private,203761,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
32,Private,142158,12th,8,Never-married,Other-service,Not-in-family,White,Male,6849,0,40,United-States,0
53,?,53042,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,40,United-States,0
25,Private,175804,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
66,Local-gov,265083,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador,0
25,Private,233856,Assoc-acdm,12,Never-married,Sales,Own-child,Black,Male,0,0,25,United-States,0
22,Private,316068,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0
17,?,165235,11th,7,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0
41,Private,242984,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
46,Private,103385,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
32,Private,195124,11th,7,Never-married,Other-service,Own-child,Other,Female,0,0,40,Dominican-Republic,0
47,Local-gov,170214,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
70,Private,241185,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,0
23,Private,178778,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
30,Private,203488,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
21,Private,301596,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,37,United-States,0
27,Private,323790,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1
42,Private,216885,7th-8th,4,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0
47,Private,35330,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
21,Private,31621,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,2907,0,40,United-States,0
30,Private,164190,Some-college,10,Divorced,Exec-managerial,Own-child,White,Male,0,1876,50,United-States,0
27,Private,158647,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
42,Local-gov,224640,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,5013,0,25,United-States,0
28,Private,46704,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
50,Private,350641,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,46,United-States,1
27,Private,284364,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
54,Private,324708,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,0
45,Private,190391,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0
46,Private,307530,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,1
55,Federal-gov,56245,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
24,Private,171818,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,0
27,Private,153132,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
32,Private,220262,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0
21,Private,304873,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0
27,Local-gov,221353,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
59,Local-gov,368739,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
38,Self-emp-not-inc,53197,10th,6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,0
31,Local-gov,460408,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,2001,72,United-States,0
23,Local-gov,154863,Some-college,10,Never-married,Protective-serv,Own-child,Black,Male,0,0,40,United-States,0
29,Private,400615,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
23,Private,214617,Assoc-acdm,12,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,0
52,Local-gov,286342,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1
48,Self-emp-not-inc,73434,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,0
41,Self-emp-not-inc,103277,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
45,Self-emp-not-inc,181820,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
41,Private,161538,9th,5,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
50,Self-emp-not-inc,164115,Bachelors,13,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,1977,5,South,1
31,Local-gov,189941,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,30,United-States,0
52,Self-emp-not-inc,231852,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,1
44,Self-emp-not-inc,251905,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,0
53,Self-emp-not-inc,214413,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
43,Local-gov,144778,HS-grad,9,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,1
65,Self-emp-not-inc,266625,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,1
32,Private,199225,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Male,0,0,37,?,0
23,Private,139543,9th,5,Divorced,Other-service,Not-in-family,White,Male,0,0,45,Peru,0
30,?,234435,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,0
45,Private,156464,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
35,Private,123011,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
21,?,29834,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
24,Private,396413,11th,7,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,0
17,Private,339142,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,17,United-States,0
38,Private,122246,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,48,United-States,0
58,Private,122850,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
26,Private,177154,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
43,Private,283918,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,145409,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,50,United-States,0
33,?,163003,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,8,China,1
19,Private,57847,12th,8,Never-married,Adm-clerical,Not-in-family,White,Male,2176,0,35,United-States,0
35,Private,328466,5th-6th,3,Never-married,Farming-fishing,Other-relative,White,Male,0,0,40,Mexico,0
32,Local-gov,148549,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,1
37,Private,108887,Some-college,10,Divorced,Sales,Not-in-family,White,Female,8614,0,60,United-States,1
64,Private,223467,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
39,Private,17146,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
37,Private,179668,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
47,Private,180807,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2415,40,United-States,1
30,Private,251905,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,32,Mexico,0
40,State-gov,177858,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,0
22,Private,24153,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1721,20,United-States,0
26,Private,109952,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
35,Private,184655,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,0
49,Private,155106,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
41,Private,184194,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,14084,0,40,United-States,1
52,Private,178952,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
36,Private,239439,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,60,United-States,1
55,Self-emp-inc,191343,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Poland,1
53,Private,110748,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
23,Private,72593,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
25,Private,296773,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,0
38,Private,122206,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
17,Private,103277,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,0
52,Private,511289,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
51,Private,292952,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,0
27,Private,270222,HS-grad,9,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,65,United-States,0
67,Private,91934,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,30,United-States,0
52,Private,265972,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
31,Private,128747,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,55,United-States,0
34,Private,60726,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,42,United-States,0
41,Private,212485,HS-grad,9,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
23,Private,146919,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,0
35,Private,210736,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,3325,0,40,United-States,0
32,Private,54260,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
43,State-gov,161538,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,0
44,Federal-gov,210275,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,40,United-States,1
33,Local-gov,158077,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4386,0,20,United-States,1
60,Private,146497,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,0
36,?,171968,HS-grad,9,Separated,?,Own-child,White,Male,0,0,50,United-States,0
23,Private,102945,Some-college,10,Never-married,Sales,Unmarried,White,Male,4650,0,45,United-States,0
19,Private,184246,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,0
39,Local-gov,266497,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,0
56,Self-emp-inc,419043,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,40,United-States,1
48,Self-emp-inc,288566,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1
39,Self-emp-not-inc,182356,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,25236,0,55,United-States,1
49,Self-emp-not-inc,41517,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,27828,0,50,?,1
24,Private,335453,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
43,Private,160614,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0
34,Private,309514,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
