age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
51,Local-gov,161037,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,12,United-States,0
40,Private,250066,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,4787,0,60,United-States,1
22,Private,83411,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,1055,0,40,United-States,0
23,Private,376488,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Female,0,0,5,United-States,0
27,Private,216481,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
27,Private,120781,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,El-Salvador,0
35,Private,119421,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
60,Self-emp-not-inc,180219,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,10,United-States,0
26,Private,192704,Prof-school,15,Never-married,Exec-managerial,Own-child,White,Male,0,0,20,United-States,0
38,Private,217006,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2179,40,United-States,0
28,Federal-gov,305147,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,4416,0,45,United-States,0
24,Local-gov,227943,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,5,United-States,0
38,Self-emp-inc,184655,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,40,United-States,1
29,Self-emp-inc,206139,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
31,Self-emp-inc,318206,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,0
40,Self-emp-not-inc,110713,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
36,Self-emp-not-inc,257250,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
22,Self-emp-not-inc,164286,11th,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,0
50,Self-emp-not-inc,104917,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,0
59,Self-emp-not-inc,37255,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
43,Self-emp-not-inc,233511,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1977,80,United-States,1
30,Self-emp-not-inc,184822,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
67,?,247082,Masters,14,Widowed,?,Not-in-family,White,Female,0,0,11,United-States,0
48,?,282665,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,45,United-States,1
39,Private,174907,11th,7,Separated,Exec-managerial,Unmarried,White,Female,0,0,43,United-States,0
52,Private,147653,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,0
17,Private,143526,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
38,Private,167159,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,1
28,Private,220538,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
26,?,146373,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
50,Private,236334,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,28,United-States,0
37,Private,328466,1st-4th,2,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,Mexico,0
31,Private,193494,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
43,Private,151105,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,0
27,Private,193250,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,20,Jamaica,0
47,Private,206326,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Canada,0
20,Private,254439,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0
37,Private,318982,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,1
52,Private,30509,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,32,United-States,0
37,Private,184655,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
23,Private,135056,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,0
72,?,145146,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,20,United-States,0
20,Private,107411,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,38,United-States,0
68,Private,314177,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,18,United-States,1
19,Private,72342,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,9,United-States,0
40,Private,65289,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
51,Local-gov,111483,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,0,0,35,United-States,1
49,Private,46401,Some-college,10,Separated,Sales,Not-in-family,White,Female,0,1974,40,United-States,0
24,Private,328606,9th,5,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0
24,Private,423222,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
29,Private,203488,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,1
19,?,176262,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,0
32,Private,150344,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
36,Private,49146,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
40,Private,183800,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
51,Private,166371,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,50,United-States,0
26,Private,92288,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,0
36,Private,102628,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
36,Private,130578,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,1
56,Private,96042,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0
37,Private,231180,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,0
55,Private,22966,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37,United-States,0
41,Local-gov,168312,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,0
20,Private,38309,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,3325,0,40,United-States,0
27,Private,83457,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
26,Private,95264,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
49,Private,146325,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
23,Private,248406,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,0
40,Private,155489,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
40,Private,185129,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
25,Private,194260,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,36,United-States,0
25,State-gov,184839,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,1
40,Local-gov,195687,Some-college,10,Divorced,Protective-serv,Unmarried,White,Female,0,0,38,United-States,0
43,Private,104501,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
40,Private,405546,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,0
22,Private,33792,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,99,United-States,1
43,Private,185145,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1
42,Private,79586,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,India,1
64,?,167106,HS-grad,9,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,0
20,?,112847,Some-college,10,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,0
31,Private,160035,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,White,Male,2597,0,40,United-States,0
38,Private,144064,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
30,Private,49073,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,0
46,Private,65145,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,1
20,Private,196307,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,2176,0,40,United-States,0
45,Private,157593,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,0
61,Private,40829,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
36,Private,204322,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,?,1
37,Private,147654,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,24,United-States,0
42,Private,143035,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,0
18,Private,240686,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
36,Private,171482,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,45,United-States,0
45,Local-gov,271847,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,1
35,Private,151584,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,1
26,Local-gov,166468,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,1
19,Private,161387,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,25,United-States,0
49,Private,347166,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
31,Private,195577,10th,6,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,40,Puerto-Rico,0
36,Private,186832,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,84,United-States,1
21,Private,177625,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0
36,Private,37235,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
32,Private,201977,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
31,Private,175243,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,0
37,Local-gov,30529,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
36,State-gov,148995,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
37,Federal-gov,205359,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
35,Private,180303,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,0
32,Private,200816,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0
35,Private,127746,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
34,Local-gov,96650,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1590,40,England,0
36,Local-gov,126675,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,0
39,Private,209236,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,3464,0,40,United-States,0
29,Private,205004,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,42,United-States,0
59,State-gov,134545,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,38,United-States,0
43,Private,205152,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,20,United-States,1
19,Private,305766,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-States,0
30,Private,181317,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,0
30,Private,187423,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,50,?,0
20,Private,175025,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,25,United-States,0
22,Private,22836,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
40,Private,69847,Assoc-voc,11,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,51,United-States,0
38,Local-gov,148995,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
25,State-gov,234125,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,2001,40,United-States,0
31,Private,175232,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,65,United-States,1
30,Private,194069,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
56,Private,202188,12th,8,Never-married,Other-service,Not-in-family,White,Male,0,0,5,United-States,0
37,Private,292627,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,35,Dominican-Republic,0
63,Private,34110,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
40,Private,192814,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
51,Private,223267,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
27,Local-gov,133424,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,99999,0,40,United-States,1
38,Private,265509,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,0
22,Private,20795,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
26,Private,191722,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,3325,0,40,United-States,0
30,Private,128538,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
67,Private,285626,Masters,14,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,1,United-States,0
19,Private,163948,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,0
28,State-gov,164190,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
35,Private,29814,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
30,Private,124436,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3137,0,35,United-States,0
46,Private,126754,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
41,Private,646466,7th-8th,4,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,0
38,Private,107846,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
40,Federal-gov,207298,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,42,United-States,0
44,Private,70645,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
27,Private,166416,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
40,Self-emp-inc,125892,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
39,Self-emp-inc,361400,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,South,0
29,Federal-gov,328923,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
35,Private,78356,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,1
51,Private,48495,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
29,Private,78272,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
45,Private,187203,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,1
39,Federal-gov,185407,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
22,Private,124680,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
45,Self-emp-not-inc,107795,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,0
24,Local-gov,170182,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,0
41,Self-emp-inc,95616,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1887,60,Hong,1
51,Self-emp-inc,321301,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,1
26,Self-emp-not-inc,392812,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,28,United-States,0
23,State-gov,117779,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
38,Private,331024,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
54,Private,153132,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
24,Private,100722,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0
52,Local-gov,38795,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
22,Local-gov,104509,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
39,Private,91239,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,1
48,Self-emp-inc,176107,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,1
29,Self-emp-inc,185397,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,60,United-States,0
47,Self-emp-not-inc,287267,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
72,Self-emp-inc,106347,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,1
54,Self-emp-not-inc,174111,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1
72,Self-emp-not-inc,53151,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,5,United-States,1
38,Self-emp-not-inc,320451,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,55,Japan,1
34,Local-gov,163003,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,61,South,0
32,Private,73289,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
58,Local-gov,83952,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
37,Private,104455,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,0
27,Private,199052,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
20,State-gov,209955,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,15024,0,60,United-States,1
25,Private,176732,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Mexico,0
42,Self-emp-not-inc,62634,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
20,State-gov,107882,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,25,United-States,0
51,Self-emp-not-inc,146141,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,30,United-States,0
59,Self-emp-not-inc,174289,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
50,Local-gov,205309,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
35,Self-emp-not-inc,317360,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
30,Private,163003,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,1
34,Private,141824,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,45,United-States,0
43,Self-emp-inc,201865,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,8,United-States,0
56,Self-emp-inc,202937,Prof-school,15,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1977,20,United-States,1
51,Self-emp-not-inc,117526,Some-college,10,Widowed,Farming-fishing,Unmarried,White,Female,0,0,20,United-States,0
36,Self-emp-not-inc,210906,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
42,Self-emp-not-inc,190044,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
42,Self-emp-not-inc,83922,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,1
40,Self-emp-not-inc,297449,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,1
37,Self-emp-not-inc,82393,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,44,Vietnam,1
17,?,145628,12th,8,Never-married,?,Own-child,White,Female,0,0,6,Columbia,0
39,Private,423222,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,45,United-States,0
31,Private,194698,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,0
22,Private,265083,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,Mexico,0
69,?,142494,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,0
35,Private,84954,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
39,Private,104196,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
38,Private,212255,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
29,Private,62556,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States,1
46,Private,206861,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,1
17,Private,148207,12th,8,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0
29,Private,60879,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
22,?,225552,Some-college,10,Never-married,?,Own-child,White,Male,0,0,25,United-States,0
60,Private,180246,1st-4th,2,Divorced,Priv-house-serv,Own-child,White,Female,0,0,40,Cuba,0
21,?,380631,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
26,Private,119793,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,0
28,Private,275282,12th,8,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0
42,Private,234641,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
18,?,158103,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,0
19,Private,109960,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,0
53,Private,231053,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
23,Private,247750,Assoc-acdm,12,Never-married,Other-service,Unmarried,Black,Female,0,0,32,United-States,0
23,Private,257326,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States,0
47,Private,32526,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1
39,Private,100321,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,50,United-States,1
20,?,188562,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,35,United-States,0
39,Private,195145,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
42,Private,111483,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,1
48,Private,962970,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,1
41,Local-gov,193840,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,1
44,Private,199058,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
36,Private,190027,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,48,United-States,0
37,State-gov,171424,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
45,State-gov,139907,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,30,United-States,0
32,Private,145160,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,1
47,Private,287681,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,Columbia,0
26,Private,33616,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,15,United-States,0
43,Local-gov,66671,11th,7,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0
42,Private,220230,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0
48,Private,156003,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,0
36,State-gov,194901,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
34,Private,177367,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,0
23,Private,259819,9th,5,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,0
31,Private,40388,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
30,Self-emp-not-inc,29054,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,1
38,Self-emp-not-inc,23008,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,3103,0,55,Thailand,1
43,Federal-gov,116666,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
33,Private,38948,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
48,State-gov,231193,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
35,Private,174395,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
34,Private,34086,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
32,Local-gov,29814,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,90,United-States,1
27,Private,186824,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
45,Federal-gov,40641,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
24,Private,162945,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,0
39,Private,169544,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,90,United-States,0
22,Local-gov,119762,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
54,Self-emp-not-inc,152171,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,7688,0,50,United-States,1
