age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
53,self-employed,married,secondary,no,230.0,yes,no,unknown,5,jun,510,2,-1,0,unknown,0
34,blue-collar,married,secondary,no,275.0,yes,no,cellular,6,may,322,1,-1,0,unknown,0
44,technician,married,secondary,no,390.0,yes,yes,cellular,8,may,855,1,369,1,failure,1
40,admin.,single,secondary,no,900.0,yes,no,unknown,3,jun,323,1,-1,0,unknown,0
58,management,divorced,tertiary,no,94.0,yes,no,cellular,14,may,704,2,326,4,failure,0
33,entrepreneur,married,secondary,no,1796.0,yes,no,cellular,14,may,390,1,-1,0,unknown,1
26,technician,single,secondary,no,507.0,no,no,cellular,27,aug,528,6,-1,0,unknown,1
36,services,divorced,primary,no,562.0,yes,no,unknown,2,jun,186,1,-1,0,unknown,0
32,management,divorced,tertiary,no,1.0,no,no,cellular,26,aug,78,6,-1,0,unknown,0
34,technician,married,secondary,no,1579.0,no,no,cellular,15,feb,112,1,183,3,success,1
42,technician,single,secondary,no,279.0,yes,no,cellular,10,jul,70,1,-1,0,unknown,0
39,management,married,secondary,no,918.0,no,no,cellular,29,jan,790,1,-1,0,unknown,1
34,services,married,secondary,no,3734.0,yes,no,telephone,6,feb,13,8,265,3,other,0
47,self-employed,married,primary,no,3934.0,yes,no,cellular,29,jul,212,3,-1,0,unknown,0
45,technician,divorced,secondary,no,247.0,no,no,cellular,20,apr,306,1,-1,0,unknown,1
35,entrepreneur,married,secondary,no,2405.0,no,no,unknown,9,jun,301,1,-1,0,unknown,0
55,unemployed,married,primary,no,3643.0,yes,yes,cellular,22,aug,634,16,-1,0,unknown,1
40,technician,divorced,secondary,no,4687.0,no,no,cellular,3,feb,120,1,89,3,failure,1
52,technician,married,secondary,no,147.0,no,yes,telephone,10,nov,125,7,-1,0,unknown,0
34,self-employed,married,secondary,no,83.0,no,yes,cellular,19,nov,226,9,-1,0,unknown,0
52,technician,married,secondary,no,5319.0,yes,yes,unknown,14,may,67,2,-1,0,unknown,0
59,retired,single,tertiary,no,3387.0,no,no,cellular,18,nov,287,2,-1,0,unknown,0
51,management,married,primary,no,9.0,no,no,cellular,17,nov,388,3,-1,0,unknown,0
66,self-employed,married,tertiary,yes,2557.0,yes,no,cellular,18,mar,199,1,179,6,success,1
36,self-employed,single,secondary,no,1068.0,no,no,cellular,5,feb,189,2,-1,0,unknown,0
28,self-employed,single,tertiary,no,1270.0,no,no,cellular,2,feb,1047,1,-1,0,unknown,0
73,retired,married,unknown,no,2034.0,no,no,cellular,8,oct,241,2,184,1,success,1
49,technician,married,tertiary,no,323.0,no,no,cellular,14,apr,104,3,390,5,failure,0
29,management,married,tertiary,no,16.0,no,no,cellular,25,jul,148,2,-1,0,unknown,0
29,management,single,tertiary,no,11.0,yes,no,cellular,17,apr,612,3,258,1,failure,0
35,management,married,tertiary,no,68.0,no,no,cellular,14,aug,34,2,-1,0,unknown,0
27,blue-collar,single,primary,no,816.0,yes,no,cellular,9,feb,71,2,238,2,failure,0
39,management,married,tertiary,no,97.0,no,no,cellular,13,aug,712,3,-1,0,unknown,1
43,admin.,married,secondary,no,217.0,yes,no,cellular,1,sep,531,1,-1,0,unknown,1
30,management,single,tertiary,no,11297.0,no,no,cellular,12,aug,419,1,371,1,failure,1
30,management,single,tertiary,no,430.0,no,no,cellular,2,apr,247,3,-1,0,unknown,1
50,management,married,secondary,no,565.0,no,no,cellular,20,nov,97,1,133,2,failure,0
39,management,married,tertiary,no,9.0,yes,no,cellular,31,jul,272,4,529,2,failure,1
38,blue-collar,married,primary,no,97.0,yes,no,cellular,17,apr,1445,2,311,6,failure,0
44,management,single,tertiary,no,141.0,yes,no,cellular,16,jul,1509,5,-1,0,unknown,1
26,services,single,secondary,no,1940.0,yes,no,cellular,6,may,138,1,-1,0,unknown,0
36,blue-collar,married,primary,no,260.0,yes,no,cellular,16,apr,900,1,430,2,failure,1
31,services,married,secondary,no,2103.0,yes,no,cellular,30,dec,250,3,81,7,success,1
29,blue-collar,single,tertiary,no,942.0,no,no,cellular,22,oct,201,3,-1,0,unknown,1
55,management,married,tertiary,yes,0.0,yes,no,cellular,18,nov,273,1,-1,0,unknown,0
38,management,married,tertiary,no,22849.0,no,no,cellular,11,oct,131,1,-1,0,unknown,1
45,blue-collar,married,primary,no,65.0,yes,no,unknown,28,may,130,9,-1,0,unknown,0
37,management,married,tertiary,no,4254.0,yes,no,cellular,27,aug,295,2,237,3,failure,0
45,admin.,married,secondary,no,1311.0,no,no,unknown,5,jun,71,1,-1,0,unknown,0
31,services,married,primary,no,5521.0,yes,no,unknown,29,may,565,2,-1,0,unknown,1
45,blue-collar,married,primary,no,4254.0,yes,no,cellular,17,jul,858,1,-1,0,unknown,1
35,management,married,tertiary,no,2050.0,no,no,cellular,20,aug,461,2,-1,0,unknown,0
37,admin.,single,secondary,no,1337.0,yes,no,cellular,6,may,94,1,-1,0,unknown,0
45,blue-collar,married,primary,no,62.0,yes,no,cellular,12,may,2055,4,-1,0,unknown,1
41,technician,married,secondary,no,216.0,no,no,cellular,22,apr,272,1,-1,0,unknown,0
45,management,married,tertiary,no,276.0,yes,yes,cellular,8,apr,473,1,-1,0,unknown,0
31,blue-collar,single,secondary,no,98.0,yes,no,cellular,15,may,676,2,-1,0,unknown,0
49,technician,married,secondary,no,284.0,yes,no,cellular,8,oct,397,3,137,5,failure,1
52,blue-collar,married,unknown,no,3622.0,no,no,unknown,17,jun,189,2,-1,0,unknown,0
24,services,single,secondary,no,953.0,yes,no,cellular,31,aug,151,1,521,1,failure,1
54,management,married,tertiary,no,467.0,yes,no,cellular,12,aug,1587,4,-1,0,unknown,1
29,technician,single,secondary,no,5112.0,no,no,cellular,18,nov,227,1,-1,0,unknown,0
36,management,single,secondary,no,3195.0,yes,no,cellular,20,nov,268,1,-1,0,unknown,0
36,admin.,single,secondary,no,360.0,yes,yes,unknown,16,may,408,1,-1,0,unknown,0
28,management,single,tertiary,no,300.0,no,no,cellular,19,aug,562,1,-1,0,unknown,1
32,technician,single,secondary,no,1231.0,yes,no,cellular,25,may,84,2,224,9,other,1
30,self-employed,single,tertiary,no,298.0,no,no,cellular,2,mar,156,2,-1,0,unknown,1
52,management,married,tertiary,no,3654.0,yes,yes,cellular,11,may,211,1,181,8,success,1
28,services,single,secondary,no,0.0,yes,yes,cellular,21,jul,1446,7,-1,0,unknown,0
39,blue-collar,single,secondary,no,4629.0,yes,no,cellular,12,may,1063,1,-1,0,unknown,1
25,student,single,secondary,no,2035.0,no,no,telephone,19,feb,213,1,-1,0,unknown,1
36,blue-collar,married,secondary,no,136.0,yes,no,cellular,21,nov,151,10,-1,0,unknown,0
31,management,married,tertiary,no,151.0,yes,no,unknown,27,may,650,10,-1,0,unknown,1
37,admin.,married,secondary,no,1738.0,yes,no,unknown,13,may,984,5,-1,0,unknown,1
34,management,married,secondary,no,889.0,yes,yes,cellular,17,nov,997,1,-1,0,unknown,1
35,unemployed,divorced,tertiary,no,11.0,no,no,cellular,12,aug,1357,4,-1,0,unknown,1
51,self-employed,married,primary,no,-372.0,yes,yes,cellular,15,may,238,3,96,1,failure,0
32,self-employed,single,tertiary,no,17.0,yes,no,cellular,28,jul,191,3,128,3,success,1
32,blue-collar,married,secondary,no,4346.0,yes,no,cellular,5,may,489,1,-1,0,unknown,0
29,unemployed,single,secondary,no,900.0,yes,no,cellular,16,oct,400,1,-1,0,unknown,0
36,services,divorced,unknown,no,737.0,yes,yes,unknown,26,may,471,1,-1,0,unknown,0
42,blue-collar,married,secondary,no,3792.0,no,no,telephone,30,jul,380,2,-1,0,unknown,0
39,management,divorced,tertiary,no,14928.0,no,no,cellular,19,aug,605,4,-1,0,unknown,0
27,technician,single,secondary,no,2568.0,yes,no,cellular,10,aug,280,1,152,3,success,1
48,self-employed,single,secondary,no,5423.0,yes,yes,unknown,20,may,48,1,-1,0,unknown,0
56,retired,married,tertiary,no,6.0,no,no,cellular,6,aug,329,4,-1,0,unknown,0
58,retired,married,primary,no,207.0,yes,no,unknown,6,may,479,1,-1,0,unknown,0
30,admin.,single,secondary,no,535.0,no,no,cellular,2,jun,69,3,-1,0,unknown,1
36,management,married,tertiary,no,199.0,no,no,cellular,20,nov,117,1,-1,0,unknown,0
32,housemaid,married,primary,no,482.0,no,no,cellular,2,jul,1061,1,-1,0,unknown,1
31,management,married,tertiary,no,430.0,no,no,cellular,1,jun,224,1,-1,0,unknown,1
43,management,married,tertiary,no,5639.0,no,no,cellular,30,jul,133,2,-1,0,unknown,0
36,entrepreneur,married,primary,no,117.0,no,no,cellular,8,aug,874,6,-1,0,unknown,1
27,services,single,secondary,no,377.0,no,no,cellular,29,jan,52,1,-1,0,unknown,0
56,admin.,married,secondary,no,202.0,no,no,cellular,5,aug,608,3,-1,0,unknown,0
73,retired,married,primary,no,0.0,no,no,telephone,10,aug,205,1,-1,0,unknown,1
56,retired,married,secondary,no,574.0,no,no,cellular,5,feb,763,4,-1,0,unknown,1
44,housemaid,married,primary,no,2613.0,no,no,cellular,25,aug,472,6,-1,0,unknown,0
41,technician,married,tertiary,no,409.0,no,no,cellular,1,jul,795,2,-1,0,unknown,0
37,housemaid,married,primary,no,57.0,yes,no,unknown,4,jun,1169,6,-1,0,unknown,1
44,blue-collar,married,secondary,no,184.0,yes,no,cellular,13,may,238,6,269,5,other,0
43,admin.,married,secondary,no,428.0,yes,no,unknown,9,may,93,1,-1,0,unknown,0
33,admin.,married,secondary,no,260.0,yes,no,unknown,16,jun,72,2,-1,0,unknown,0
48,admin.,single,secondary,yes,110.0,yes,no,cellular,3,feb,178,1,495,1,other,0
32,management,married,tertiary,no,2117.0,no,no,cellular,28,aug,30,17,-1,0,unknown,0
81,retired,divorced,secondary,no,151.0,yes,no,cellular,20,nov,102,2,100,2,failure,0
39,admin.,married,secondary,no,177.0,yes,no,cellular,16,jul,2290,1,-1,0,unknown,1
32,management,single,tertiary,no,3043.0,no,no,cellular,5,feb,231,2,-1,0,unknown,0
32,admin.,single,secondary,no,0.0,no,no,cellular,30,jan,983,2,-1,0,unknown,1
43,management,married,tertiary,no,3124.0,no,no,cellular,4,aug,297,1,-1,0,unknown,1
42,management,single,tertiary,no,326.0,yes,no,unknown,3,jul,1625,1,-1,0,unknown,1
59,retired,divorced,tertiary,no,4453.0,yes,no,cellular,22,sep,262,2,233,1,success,1
30,technician,single,secondary,no,843.0,no,no,cellular,7,jul,174,5,284,1,success,1
60,unemployed,married,tertiary,no,957.0,no,no,cellular,10,nov,87,1,92,2,success,1
34,management,married,tertiary,no,0.0,yes,no,cellular,4,feb,381,1,-1,0,unknown,0
37,technician,single,tertiary,no,3625.0,no,no,cellular,27,feb,279,2,183,1,success,1
39,entrepreneur,married,unknown,no,23.0,yes,yes,cellular,8,may,62,4,-1,0,unknown,0
38,blue-collar,married,secondary,no,422.0,yes,yes,cellular,17,apr,13,2,282,3,failure,0
46,management,divorced,tertiary,no,287.0,no,no,cellular,22,may,475,3,181,4,failure,0
40,blue-collar,married,secondary,no,771.0,yes,no,cellular,18,may,40,1,-1,0,unknown,0
41,technician,single,secondary,no,714.0,no,no,cellular,20,aug,221,5,-1,0,unknown,0
38,technician,married,secondary,no,291.0,no,no,unknown,27,may,270,3,-1,0,unknown,0
37,entrepreneur,single,tertiary,no,437.0,yes,yes,unknown,28,may,269,1,-1,0,unknown,0
43,management,divorced,tertiary,no,2098.0,no,no,cellular,2,jun,369,1,-1,0,unknown,1
49,technician,single,tertiary,no,593.0,yes,no,cellular,11,aug,535,3,184,1,success,1
44,blue-collar,married,secondary,no,36.0,yes,no,unknown,27,may,252,2,-1,0,unknown,0
31,technician,single,secondary,no,1038.0,no,no,cellular,29,jul,294,12,-1,0,unknown,0
31,blue-collar,single,secondary,no,1905.0,yes,no,cellular,23,oct,251,1,86,3,failure,1
40,technician,married,secondary,no,140.0,yes,no,cellular,9,feb,10,4,-1,0,unknown,0
44,services,divorced,secondary,no,1937.0,no,no,unknown,9,jun,112,29,-1,0,unknown,0
33,services,divorced,secondary,no,53.0,no,no,unknown,5,jun,331,2,-1,0,unknown,0
37,technician,married,secondary,no,1102.0,yes,no,unknown,5,may,111,2,-1,0,unknown,0
34,technician,married,secondary,no,281.0,yes,no,unknown,30,may,52,2,-1,0,unknown,0
37,housemaid,divorced,secondary,no,618.0,no,no,unknown,15,apr,129,1,-1,0,unknown,1
40,self-employed,single,tertiary,no,557.0,yes,no,unknown,2,jun,83,1,-1,0,unknown,0
38,technician,divorced,secondary,no,316.0,no,no,cellular,18,aug,124,6,-1,0,unknown,0
38,blue-collar,divorced,primary,no,455.0,yes,yes,unknown,9,may,132,3,-1,0,unknown,0
35,blue-collar,married,secondary,no,4693.0,yes,no,telephone,14,nov,253,1,-1,0,unknown,1
42,self-employed,married,secondary,no,696.0,yes,no,unknown,5,jun,630,8,-1,0,unknown,1
54,unemployed,divorced,secondary,no,819.0,no,no,unknown,17,jun,243,3,-1,0,unknown,0
52,self-employed,married,tertiary,no,0.0,no,no,telephone,2,feb,918,2,-1,0,unknown,1
30,technician,divorced,secondary,no,523.0,yes,yes,cellular,4,may,81,1,581,3,success,1
51,self-employed,divorced,unknown,no,4533.0,no,no,cellular,6,feb,583,3,-1,0,unknown,1
73,retired,married,secondary,no,704.0,no,no,cellular,26,jul,327,3,-1,0,unknown,1
37,management,married,primary,no,67.0,no,no,cellular,9,jul,112,1,-1,0,unknown,0
57,retired,married,primary,no,2760.0,no,no,unknown,11,jun,768,1,-1,0,unknown,1
25,management,single,tertiary,no,215.0,no,no,cellular,30,apr,380,1,42,1,failure,1
65,retired,married,secondary,no,0.0,no,no,cellular,18,nov,1024,1,-1,0,unknown,1
35,services,single,secondary,no,733.0,yes,no,cellular,24,mar,158,1,109,7,success,1
59,retired,married,secondary,no,2060.0,no,no,cellular,28,jan,146,1,126,3,failure,1
46,management,married,tertiary,no,630.0,no,no,cellular,9,sep,237,1,-1,0,unknown,0
34,management,married,tertiary,no,413.0,no,no,cellular,30,sep,209,1,157,2,success,1
26,management,single,tertiary,no,785.0,no,no,cellular,22,may,469,1,604,2,failure,1
40,admin.,single,secondary,no,260.0,no,no,unknown,20,jun,25,2,-1,0,unknown,0
55,retired,married,secondary,no,423.0,yes,no,cellular,5,feb,101,2,-1,0,unknown,0
42,management,married,tertiary,no,556.0,yes,no,cellular,28,jan,130,1,84,2,other,1
42,management,married,unknown,no,2685.0,no,no,cellular,26,may,313,1,-1,0,unknown,1
47,management,single,tertiary,no,2367.0,no,no,cellular,3,jun,606,2,-1,0,unknown,1
49,housemaid,married,secondary,no,495.0,no,no,cellular,29,jun,372,1,472,1,success,1
55,services,married,primary,no,511.0,yes,yes,cellular,30,jul,342,7,-1,0,unknown,0
52,admin.,married,secondary,no,106.0,yes,no,cellular,30,apr,618,1,-1,0,unknown,1
37,management,married,tertiary,no,1371.0,no,no,cellular,9,nov,137,2,91,2,success,1
29,technician,married,secondary,no,92.0,no,no,cellular,1,jun,61,1,-1,0,unknown,1
30,management,married,tertiary,no,-13.0,yes,yes,cellular,15,may,185,1,267,2,failure,1
39,management,married,tertiary,no,2103.0,yes,no,cellular,18,may,73,3,-1,0,unknown,0
61,retired,married,secondary,no,820.0,no,no,telephone,13,nov,94,1,-1,0,unknown,1
39,services,married,secondary,no,3546.0,yes,no,cellular,15,may,187,2,-1,0,unknown,0
60,blue-collar,married,primary,no,132.0,yes,no,cellular,17,jul,1727,3,-1,0,unknown,1
43,admin.,married,secondary,no,3696.0,no,no,cellular,13,aug,158,2,-1,0,unknown,0
35,blue-collar,married,primary,no,78.0,yes,no,unknown,21,may,34,1,-1,0,unknown,0
30,blue-collar,married,unknown,no,196.0,yes,no,cellular,28,jul,209,4,-1,0,unknown,0
43,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,20,nov,105,1,-1,0,unknown,0
31,management,single,secondary,no,552.0,yes,no,cellular,13,apr,498,2,-1,0,unknown,1
35,technician,married,tertiary,no,156.0,no,no,cellular,12,aug,588,1,-1,0,unknown,0
26,management,single,tertiary,no,4337.0,no,no,cellular,19,nov,1680,2,-1,0,unknown,1
37,management,married,tertiary,no,562.0,yes,yes,cellular,17,nov,358,1,171,1,failure,0
35,blue-collar,married,secondary,no,40.0,yes,no,cellular,15,may,104,5,90,2,failure,0
58,housemaid,married,tertiary,no,901.0,no,no,cellular,14,aug,697,2,-1,0,unknown,1
60,admin.,married,secondary,no,668.0,no,no,telephone,6,may,431,1,-1,0,unknown,1
31,technician,single,secondary,no,876.0,no,no,cellular,19,nov,176,2,-1,0,unknown,0
57,blue-collar,married,primary,no,-306.0,yes,no,unknown,2,jun,461,3,-1,0,unknown,0
48,blue-collar,married,secondary,no,451.0,no,yes,cellular,15,may,459,1,369,2,failure,1
36,technician,married,tertiary,no,4.0,yes,yes,cellular,21,jul,438,1,-1,0,unknown,0
40,services,single,secondary,no,-398.0,yes,no,cellular,11,aug,98,1,187,1,success,1
48,management,married,unknown,no,839.0,yes,no,unknown,13,may,544,2,-1,0,unknown,0
48,blue-collar,married,primary,no,571.0,yes,no,unknown,30,may,842,1,-1,0,unknown,0
28,services,married,secondary,no,344.0,yes,yes,unknown,9,may,472,1,-1,0,unknown,0
28,technician,married,secondary,no,2071.0,no,no,cellular,22,aug,207,2,-1,0,unknown,0
31,admin.,divorced,secondary,no,495.0,yes,no,cellular,22,apr,327,1,181,5,success,1
31,technician,single,tertiary,no,430.0,yes,no,cellular,7,may,1306,2,304,2,success,1
42,management,divorced,tertiary,no,3143.0,no,no,cellular,16,jul,355,2,92,3,success,1
45,technician,married,secondary,no,644.0,yes,yes,cellular,22,jul,553,1,-1,0,unknown,1
27,admin.,single,secondary,no,-109.0,yes,yes,unknown,29,may,120,1,-1,0,unknown,0
30,self-employed,married,tertiary,no,5462.0,no,no,cellular,20,apr,104,1,343,4,failure,0
66,technician,married,secondary,no,1930.0,no,no,cellular,27,oct,438,2,188,1,success,1
37,admin.,married,secondary,no,-627.0,yes,yes,cellular,18,may,525,2,-1,0,unknown,1
55,management,divorced,tertiary,no,2123.0,no,no,cellular,29,jul,86,3,-1,0,unknown,0
38,admin.,married,secondary,no,3548.0,yes,yes,cellular,10,jul,424,1,-1,0,unknown,0
32,unemployed,divorced,tertiary,no,239.0,no,no,cellular,3,feb,126,1,-1,0,unknown,0
38,blue-collar,single,unknown,no,3585.0,no,no,telephone,20,oct,269,2,-1,0,unknown,1
61,technician,married,secondary,no,0.0,no,no,telephone,5,aug,606,3,-1,0,unknown,1
36,admin.,divorced,secondary,no,3881.0,yes,yes,cellular,13,may,271,1,294,3,failure,1
27,blue-collar,single,secondary,no,785.0,yes,no,cellular,10,jul,326,1,-1,0,unknown,0
47,management,divorced,tertiary,no,1221.0,yes,no,telephone,12,may,75,2,169,10,failure,0
46,housemaid,married,primary,no,196.0,no,no,cellular,30,jul,533,8,-1,0,unknown,0
30,student,single,unknown,no,129.0,no,no,cellular,3,sep,382,2,184,3,success,1
52,retired,single,primary,no,989.0,no,no,unknown,20,may,49,7,-1,0,unknown,0
55,management,married,primary,no,538.0,no,no,cellular,16,apr,534,2,-1,0,unknown,1
33,services,single,secondary,no,141.0,yes,no,cellular,18,may,143,1,370,1,failure,0
39,management,married,tertiary,no,5561.0,no,no,cellular,8,may,967,1,255,2,failure,1
71,retired,married,secondary,no,3735.0,no,no,cellular,17,apr,236,1,-1,0,unknown,1
37,admin.,single,secondary,no,244.0,no,no,cellular,8,may,89,2,-1,0,unknown,0
51,housemaid,single,primary,no,212.0,no,no,unknown,16,jun,316,1,-1,0,unknown,0
36,management,married,tertiary,no,271.0,yes,no,cellular,14,may,312,2,-1,0,unknown,1
38,admin.,married,tertiary,no,3626.0,no,no,cellular,13,jan,453,1,-1,0,unknown,1
51,entrepreneur,married,tertiary,no,0.0,no,no,cellular,20,nov,283,3,-1,0,unknown,0
48,management,married,unknown,no,3538.0,no,no,cellular,16,sep,669,2,-1,0,unknown,1
45,services,married,secondary,no,543.0,yes,no,cellular,17,nov,69,2,-1,0,unknown,0
43,technician,married,tertiary,no,80.0,no,no,cellular,27,aug,148,2,95,4,other,1
40,housemaid,married,primary,no,32.0,no,yes,unknown,28,may,246,2,-1,0,unknown,0
47,technician,married,secondary,no,335.0,no,no,cellular,22,may,458,1,-1,0,unknown,1
47,management,married,tertiary,no,3840.0,yes,no,cellular,20,apr,399,1,-1,0,unknown,0
47,management,married,tertiary,no,321.0,no,no,cellular,7,aug,78,1,-1,0,unknown,0
41,management,married,secondary,no,2145.0,no,no,cellular,15,apr,305,4,181,1,success,1
30,management,married,tertiary,no,513.0,yes,no,cellular,18,may,259,1,-1,0,unknown,0
32,services,single,secondary,no,1190.0,no,yes,cellular,28,jul,423,3,-1,0,unknown,1
41,services,single,secondary,no,45.0,yes,no,unknown,11,jun,128,1,-1,0,unknown,0
79,retired,divorced,unknown,no,677.0,no,no,cellular,17,feb,143,1,-1,0,unknown,1
51,admin.,married,unknown,no,1401.0,no,no,cellular,6,aug,530,2,-1,0,unknown,1
29,management,single,tertiary,no,614.0,no,no,cellular,19,aug,87,7,-1,0,unknown,0
32,blue-collar,single,secondary,no,46.0,yes,no,cellular,23,jul,93,5,-1,0,unknown,0
35,technician,married,primary,no,2609.0,yes,no,cellular,21,jul,1262,1,-1,0,unknown,1
36,technician,single,secondary,no,718.0,yes,no,cellular,4,may,128,3,181,4,success,1
40,admin.,married,secondary,no,1638.0,yes,no,unknown,30,may,604,3,-1,0,unknown,1
59,unemployed,married,secondary,no,113.0,no,yes,cellular,12,jul,682,2,186,3,success,1
29,management,single,tertiary,no,426.0,yes,no,cellular,10,aug,167,2,294,4,success,1
34,admin.,single,secondary,no,-97.0,yes,no,unknown,20,may,67,1,-1,0,unknown,0
49,blue-collar,married,unknown,no,240.0,yes,yes,cellular,9,jul,502,3,-1,0,unknown,0
46,admin.,married,secondary,no,106.0,yes,no,unknown,18,jun,513,1,-1,0,unknown,0
50,blue-collar,married,primary,no,1064.0,yes,no,unknown,6,jun,308,2,-1,0,unknown,0
28,technician,married,secondary,no,0.0,no,no,unknown,13,may,159,2,-1,0,unknown,0
34,admin.,single,secondary,no,-281.0,yes,yes,cellular,8,sep,464,1,184,5,success,1
44,management,divorced,tertiary,no,657.0,no,no,cellular,11,aug,207,3,-1,0,unknown,0
37,self-employed,married,tertiary,no,634.0,no,no,cellular,25,jun,344,3,145,3,failure,1
36,management,married,tertiary,no,1360.0,yes,no,cellular,10,jul,513,5,-1,0,unknown,0
60,management,divorced,tertiary,no,7968.0,no,no,cellular,2,jun,516,1,-1,0,unknown,1
46,admin.,divorced,secondary,no,95.0,yes,no,cellular,20,nov,355,2,91,5,success,1
43,admin.,divorced,secondary,no,18.0,no,no,cellular,24,aug,350,2,-1,0,unknown,0
38,blue-collar,divorced,unknown,no,766.0,yes,no,cellular,12,may,77,2,368,2,other,0
42,admin.,divorced,secondary,no,408.0,no,no,cellular,26,oct,1000,2,-1,0,unknown,1
42,technician,single,secondary,no,373.0,no,no,cellular,13,aug,670,2,-1,0,unknown,0
40,blue-collar,married,secondary,no,-198.0,yes,no,cellular,2,feb,353,1,267,1,failure,0
48,self-employed,married,tertiary,no,2060.0,no,no,cellular,5,jun,220,2,92,3,failure,1
41,management,married,tertiary,no,0.0,yes,no,telephone,17,oct,257,1,-1,0,unknown,1
34,blue-collar,married,primary,yes,3723.0,yes,yes,unknown,7,may,642,1,-1,0,unknown,1
35,unemployed,divorced,tertiary,no,434.0,yes,no,cellular,24,jul,322,1,-1,0,unknown,0
37,technician,married,secondary,no,1913.0,yes,yes,cellular,30,apr,250,1,71,1,success,1
28,self-employed,single,primary,no,1696.0,no,no,cellular,15,jan,452,1,-1,0,unknown,1
52,admin.,divorced,secondary,no,1895.0,yes,no,cellular,5,feb,138,4,270,3,other,0
34,technician,married,secondary,no,2807.0,yes,yes,unknown,29,may,895,1,-1,0,unknown,1
27,self-employed,single,secondary,no,-373.0,yes,no,unknown,6,may,882,1,-1,0,unknown,1
80,retired,married,primary,no,84.0,no,no,cellular,15,jun,108,2,180,2,failure,1
60,retired,married,primary,no,29.0,no,no,cellular,19,aug,213,2,-1,0,unknown,0
54,management,single,tertiary,no,446.0,no,no,cellular,15,jun,661,1,140,1,failure,1
62,retired,married,tertiary,no,2557.0,yes,no,cellular,6,sep,412,2,712,3,success,1
29,unknown,single,primary,no,4732.0,yes,no,cellular,13,apr,169,3,-1,0,unknown,0
31,management,single,tertiary,no,2240.0,no,no,cellular,30,jul,90,4,-1,0,unknown,0
65,retired,married,secondary,no,3114.0,no,no,cellular,27,feb,158,1,182,2,success,1
54,housemaid,married,primary,no,0.0,no,yes,cellular,8,aug,174,6,-1,0,unknown,0
36,unemployed,single,tertiary,no,272.0,yes,no,cellular,12,may,444,1,150,2,failure,0
42,management,married,tertiary,no,2843.0,no,no,cellular,21,nov,366,1,-1,0,unknown,1
30,student,single,secondary,no,87.0,no,no,cellular,14,aug,417,3,-1,0,unknown,1
60,retired,married,tertiary,no,935.0,yes,no,cellular,4,feb,76,2,-1,0,unknown,1
37,management,married,tertiary,no,236.0,no,no,cellular,22,aug,109,6,-1,0,unknown,0
29,admin.,single,secondary,no,5091.0,no,no,cellular,17,sep,236,2,-1,0,unknown,1
36,management,married,tertiary,no,90.0,yes,no,cellular,3,jul,185,1,-1,0,unknown,0
39,management,married,tertiary,no,643.0,no,no,unknown,18,jun,461,5,-1,0,unknown,0
28,services,single,secondary,no,381.0,no,yes,cellular,21,nov,43,1,183,1,failure,0
43,management,married,tertiary,no,7163.0,no,no,cellular,17,nov,129,2,-1,0,unknown,0
33,management,single,tertiary,no,2160.0,no,no,cellular,30,nov,336,4,94,5,success,1
27,management,single,tertiary,no,2748.0,no,no,cellular,2,feb,71,2,-1,0,unknown,1
37,management,married,tertiary,no,2856.0,yes,no,cellular,2,feb,940,1,196,6,failure,0
35,blue-collar,single,primary,no,426.0,yes,no,unknown,21,may,230,1,-1,0,unknown,0
57,housemaid,married,secondary,no,502.0,no,no,cellular,25,feb,227,1,-1,0,unknown,1
29,admin.,single,secondary,no,260.0,yes,no,unknown,27,jun,97,9,-1,0,unknown,0
57,housemaid,single,primary,no,639.0,no,no,telephone,2,feb,300,1,7,7,failure,0
56,housemaid,divorced,primary,no,129.0,no,no,cellular,16,apr,539,14,-1,0,unknown,1
35,technician,married,secondary,no,26696.0,no,no,cellular,15,jul,250,1,255,1,failure,1
33,management,single,tertiary,no,4923.0,no,no,cellular,19,oct,406,3,-1,0,unknown,1
35,technician,married,secondary,no,205.0,yes,no,cellular,7,may,353,1,312,2,failure,1
25,student,married,secondary,no,684.0,yes,yes,cellular,19,nov,141,2,-1,0,unknown,0
44,unknown,married,secondary,no,2473.0,no,no,cellular,26,aug,84,8,-1,0,unknown,0
29,admin.,married,secondary,no,14.0,no,yes,cellular,22,jul,703,1,-1,0,unknown,1
32,management,married,tertiary,no,0.0,yes,no,cellular,25,aug,224,1,-1,0,unknown,1
41,admin.,married,secondary,no,1320.0,yes,no,cellular,15,apr,1164,1,-1,0,unknown,1
33,management,single,tertiary,no,3352.0,yes,no,cellular,25,may,667,1,232,1,success,1
39,entrepreneur,single,tertiary,no,2918.0,no,no,cellular,28,jan,424,1,-1,0,unknown,0
29,technician,married,unknown,no,4062.0,yes,no,cellular,30,jul,227,6,-1,0,unknown,0
42,management,married,tertiary,no,255.0,no,no,telephone,2,feb,217,1,-1,0,unknown,0
34,technician,single,secondary,no,1693.0,no,no,cellular,21,nov,531,2,-1,0,unknown,1
41,technician,single,secondary,no,2266.0,no,no,cellular,5,jun,270,1,-1,0,unknown,1
76,retired,divorced,tertiary,no,7802.0,no,no,telephone,5,mar,73,1,-1,0,unknown,1
